,X,Y,Z,M200c,Density,Contrast
37,6.63333,47.11186,25.81677,47120000000.0,279.338224198,-0.454417530863
38,60.34689,50.33176,51.3535,24470000000.0,279.681158493,-0.453747737319
39,46.69507,6.0026,30.39714,41460000000.0,279.703047916,-0.45370498454
40,17.66666,54.87786,54.70394,26300000000.0,279.907349198,-0.453305958598
41,22.89102,47.5156,38.88717,24470000000.0,283.49721458,-0.446294502773
42,59.94617,50.73037,52.26289,29130000000.0,283.905817144,-0.445496450891
43,21.97305,14.38328,1.31766,23640000000.0,284.715725797,-0.443914598052
44,38.31069,49.79446,50.82172,22810000000.0,285.365112015,-0.442646265596
45,21.83305,28.97609,52.73967,38120000000.0,286.977632847,-0.439496810845
46,22.00798,14.35063,1.3229,48950000000.0,288.393148872,-0.436732131109
47,12.77469,18.85943,11.31126,41460000000.0,289.670031884,-0.434238218976
48,32.40108,28.60389,6.32686,48450000000.0,289.903519064,-0.433782189329
49,12.28412,14.91362,50.91314,43450000000.0,291.75682355,-0.430162454004
50,11.82967,15.21346,51.05024,38120000000.0,292.909666498,-0.427910807621
51,32.98619,31.67216,38.18457,25640000000.0,293.39853028,-0.426955995548
52,26.27922,32.27203,10.88827,40620000000.0,293.405826754,-0.426941744621
53,17.81467,56.13334,26.95576,55270000000.0,294.193845984,-0.425402644562
54,25.94219,19.74487,60.92045,23310000000.0,294.215735407,-0.425359891783
55,17.82559,56.11765,26.96031,51940000000.0,294.412740215,-0.424975116768
56,40.12349,42.981,0.61433,27970000000.0,296.441160086,-0.421013359208
57,12.77104,46.07901,37.96452,31470000000.0,296.871652072,-0.420172554546
58,34.76122,29.77532,28.5181,28140000000.0,296.944616816,-0.420030045281
59,22.23814,63.16563,30.28269,56770000000.0,297.331329957,-0.419274746178
60,47.74835,11.57301,45.09581,21140000000.0,297.594003034,-0.418761712825
61,42.61286,55.56313,55.51619,29300000000.0,298.082866815,-0.417806900751
62,16.39525,60.52944,34.15802,22640000000.0,299.170041494,-0.415683512707
63,17.71432,53.60132,41.12529,34630000000.0,301.351687326,-0.411422485691
64,48.21162,5.44429,28.09299,42450000000.0,301.672732198,-0.410795444926
65,5.39206,36.70353,4.04735,21640000000.0,301.9281088,-0.410296662499
66,32.90053,31.44941,21.7608,24140000000.0,301.935405275,-0.410282411573
67,48.18382,5.43099,28.083,40960000000.0,302.066741813,-0.410025894896
68,47.07495,32.28075,24.76831,44120000000.0,302.905836364,-0.408387038352
69,32.92487,31.4384,21.78434,21810000000.0,302.986097582,-0.408230278161
70,43.68284,21.09551,34.83786,23140000000.0,303.226881235,-0.407759997587
71,47.07136,32.30259,24.77941,44950000000.0,303.248770659,-0.407717244808
72,11.87759,51.77379,34.462,30800000000.0,303.489554312,-0.407246964234
73,28.773,23.01982,3.26556,45780000000.0,304.678879632,-0.404924063219
74,2.43197,45.76474,57.7991,25970000000.0,304.839402068,-0.404610542836
75,30.14349,33.34151,6.1918,56440000000.0,304.905070337,-0.404482284498
76,39.77582,42.91667,0.81093,22140000000.0,305.145853991,-0.404012003924
77,0.41573,38.09021,22.10563,41290000000.0,305.233411683,-0.403840992807
78,11.90793,51.7824,34.33038,1.395e+11,305.620124824,-0.403085693703
79,2.61963,0.30853,59.36221,30800000000.0,305.700386042,-0.402928933512
80,11.90756,51.75329,34.33538,1.618e+11,306.181953349,-0.401988372365
81,19.29141,27.71374,51.51392,30630000000.0,306.422737003,-0.401518091791
82,7.39497,41.01477,23.85865,28800000000.0,307.327499823,-0.399750976908
83,50.40334,2.88047,3.93511,47450000000.0,307.582876425,-0.399252194482
84,33.77024,40.15746,62.70568,21310000000.0,307.685027066,-0.399052681511
85,5.41023,36.96406,4.21849,26640000000.0,307.954996617,-0.398525397232
86,45.80372,58.3497,54.12849,33460000000.0,308.305227386,-0.397841352761
87,37.69843,25.80818,30.68218,23810000000.0,308.896241809,-0.396687027717
88,38.97243,27.09491,29.69646,89900000000.0,309.582110398,-0.395347440628
89,38.18136,27.01505,30.25798,27800000000.0,310.603616808,-0.393352310922
90,3.28929,36.62329,23.20002,24310000000.0,310.661988603,-0.39323830351
91,53.75599,26.63067,20.03547,42450000000.0,310.80791809,-0.39295328498
92,37.74921,25.77354,30.31588,89070000000.0,311.464600782,-0.391670701598
93,37.78563,25.7747,30.35986,1.17e+11,311.464600782,-0.391670701598
94,3.23351,36.58663,23.18792,51610000000.0,311.727273859,-0.391157668245
95,13.19172,13.3095,50.60938,34630000000.0,312.405845974,-0.389832332082
96,46.67375,38.57758,31.2433,24640000000.0,313.843251422,-0.387024899567
97,46.84998,14.42507,60.28798,27140000000.0,315.579812318,-0.383633179066
98,23.09457,23.74154,16.56761,35290000000.0,315.660073536,-0.383476418875
99,19.69039,59.95163,31.33186,22480000000.0,316.426203343,-0.381980071595
100,4.25106,33.28332,40.75286,26970000000.0,318.505698534,-0.37791855755
101,4.2646,33.27961,40.72681,21480000000.0,318.979969367,-0.376992247329
102,22.61716,62.01292,20.13147,21480000000.0,319.023748214,-0.37690674177
103,25.01535,53.57444,2.94265,28140000000.0,319.760692123,-0.375467398197
104,1.75204,0.73761,61.00122,26300000000.0,320.037958149,-0.37492586299
105,17.51894,21.27271,27.48194,32300000000.0,321.117836353,-0.372816725872
106,56.25614,58.41187,14.83263,22980000000.0,321.672368404,-0.37173365546
107,47.57626,32.78409,24.56828,45120000000.0,322.329051096,-0.370451072078
108,13.29014,48.62365,43.27462,34800000000.0,322.949251416,-0.369239743327
109,54.61744,29.42565,48.03741,36290000000.0,323.014919686,-0.369111484989
110,45.28547,55.58505,55.89803,49450000000.0,323.109773852,-0.368926222945
111,2.69067,63.88866,35.29654,33630000000.0,323.445411673,-0.368270680327
112,61.96024,1.96142,57.49914,33130000000.0,324.09479789,-0.367002347871
113,56.77898,33.69926,30.95697,44790000000.0,324.226134429,-0.366745831194
114,56.78199,33.69307,30.9443,37130000000.0,324.335581544,-0.366532067297
115,52.89591,25.31143,18.43209,22810000000.0,325.036043082,-0.365163978356
116,1.79555,41.4585,57.4057,30970000000.0,326.852865196,-0.361615497664
117,8.36531,41.153,31.93447,26140000000.0,327.312543081,-0.360717689296
118,18.93094,8.01234,63.22477,24470000000.0,328.523757823,-0.358352035501
119,5.6214,30.02182,35.16835,25640000000.0,328.625908464,-0.35815252253
120,22.57657,13.85746,4.70055,30130000000.0,329.107475772,-0.357211961383
121,39.26715,54.5056,19.41165,35290000000.0,329.392038272,-0.356656175251
122,53.59075,18.18694,59.51332,25970000000.0,329.80793731,-0.355843872442
123,11.43676,29.37787,41.46496,31470000000.0,330.194650451,-0.355088573338
124,18.84153,58.95552,32.20046,26800000000.0,330.464620002,-0.354561289059
125,6.06157,29.75438,35.40723,45120000000.0,330.756478976,-0.353991252
126,44.33908,56.07375,54.4859,46120000000.0,330.931594361,-0.353649229765
127,49.08621,2.34718,46.59805,21310000000.0,331.289121604,-0.352950934367
128,44.35738,56.04712,54.51008,1.17e+11,331.632055899,-0.352281140823
129,59.78923,27.80384,30.42517,38290000000.0,331.661241796,-0.352224137117
130,24.40208,25.68616,63.65859,21640000000.0,331.799874809,-0.351953369514
131,18.35754,57.85741,30.34635,34960000000.0,332.507632821,-0.350571029646
132,46.62433,47.71774,13.49213,26640000000.0,333.499953333,-0.348632903646
133,45.68303,23.0125,38.41002,29640000000.0,334.207711346,-0.347250563778
134,33.50769,3.51027,21.15325,26470000000.0,334.455791474,-0.346766032278
135,12.03453,49.32309,5.56514,23470000000.0,334.696575128,-0.346295751704
136,43.16917,17.97611,36.13613,21640000000.0,335.418926089,-0.344884909983
137,52.85916,27.15522,19.98789,31130000000.0,335.477297884,-0.344770902571
138,39.07289,22.22866,2.7173,38790000000.0,335.557559101,-0.34461414238
139,1.19376,39.70711,24.86364,29130000000.0,335.710785063,-0.344314872924
140,24.96795,51.68788,2.66363,36960000000.0,336.250724165,-0.343260304365
141,19.96096,44.61034,25.94794,29970000000.0,336.827145639,-0.342134481173
142,61.73295,18.38109,21.94902,21480000000.0,337.104411665,-0.341592945967
143,12.00385,28.71082,40.61499,71920000000.0,337.403567113,-0.341008657982
144,56.00641,36.8702,3.00827,30470000000.0,337.403567113,-0.341008657982
145,44.21428,55.97346,54.22963,1.202e+11,338.023767433,-0.339797329232
146,44.24525,55.98684,54.26778,31960000000.0,339.059866792,-0.337773697672
147,45.5715,56.59852,17.83767,27470000000.0,339.183906856,-0.337531431922
148,52.40475,27.5028,19.86443,21480000000.0,340.110559099,-0.33572156426
149,7.43748,29.0476,61.83049,21140000000.0,340.395121599,-0.335165778128
150,13.08485,49.41617,43.12585,36130000000.0,340.570236983,-0.334823755892
151,17.2269,56.86362,28.74576,55770000000.0,341.752265829,-0.332515105803
152,46.29153,23.88453,38.98994,42950000000.0,342.445430892,-0.331161267788
153,1.41146,38.21579,52.17986,22140000000.0,342.839440508,-0.330391717759
154,30.64928,31.24958,22.80912,21480000000.0,343.525309097,-0.32905213067
155,54.44019,62.84335,0.3389,21640000000.0,343.583680892,-0.328938123258
156,52.2607,27.68431,19.52058,56600000000.0,344.56870493,-0.327014248184
157,38.46795,33.22746,58.10499,25470000000.0,345.291055891,-0.325603406463
158,32.42838,4.13147,19.23147,1.052e+11,345.655879608,-0.32489086014
159,51.36469,7.70068,50.71059,27300000000.0,346.26148698,-0.323708033242
160,56.45217,39.37467,47.92788,24640000000.0,346.363637621,-0.323508520272
161,22.39382,6.79835,31.38821,44450000000.0,347.210028646,-0.321855412801
162,9.01712,42.33713,35.32127,21980000000.0,347.326772236,-0.321627397977
163,26.27461,1.54618,14.72518,30300000000.0,347.465405248,-0.321356630374
164,3.41173,55.14209,39.24536,21310000000.0,347.7353748,-0.320829346095
165,1.54015,54.91951,44.00521,51610000000.0,347.910490184,-0.320487323859
166,54.55043,54.01508,57.99124,65930000000.0,348.114791466,-0.320088297918
167,35.59606,45.91059,7.556,2.494e+11,348.589062299,-0.319161987697
168,40.88295,16.3314,35.43847,22310000000.0,348.610951722,-0.319119234918
169,51.38477,7.64966,50.70327,2.389e+11,348.866328325,-0.318620452491
170,20.74901,42.47259,26.01986,21310000000.0,349.647051081,-0.317095603358
171,8.88291,54.40682,17.29348,32800000000.0,349.71271935,-0.31696734502
172,49.5986,17.53784,58.4618,27140000000.0,349.71271935,-0.31696734502
173,16.23159,4.06518,7.61408,1.019e+11,349.778387619,-0.316839086682
174,1.16935,38.00446,53.28374,34800000000.0,350.551813901,-0.315328488476
175,12.45782,26.48829,36.1056,75590000000.0,350.551813901,-0.315328488476
176,8.76797,40.11401,10.6898,70590000000.0,350.763411657,-0.314915211608
177,46.00077,41.76277,48.96113,24140000000.0,351.004195311,-0.314444931034
178,43.57446,18.54744,36.26665,27800000000.0,351.369019028,-0.31373238471
179,51.38433,7.6153,50.67444,2.7e+11,351.960033451,-0.312578059666
180,25.41167,53.63455,4.36456,62760000000.0,352.178927682,-0.312150531872
181,12.46825,26.51847,36.07664,41790000000.0,352.288374797,-0.311936767975
182,25.39206,53.61192,4.33688,46280000000.0,352.551047874,-0.311423734622
183,14.9727,48.81121,18.00368,44620000000.0,352.87938922,-0.31078244293
184,10.52213,61.85159,15.52715,1.918e+11,353.003429284,-0.31054017718
185,42.48652,23.43927,4.58847,61270000000.0,353.346363578,-0.309870383636
186,43.73885,18.79974,36.35535,23640000000.0,353.609036655,-0.309357350283
187,11.60684,26.39429,42.36592,70590000000.0,354.00304627,-0.308587800253
188,10.50891,61.83776,15.57419,60600000000.0,354.024935693,-0.308545047474
189,10.53131,61.87597,15.59538,52280000000.0,354.52109595,-0.307575984474
190,43.80694,18.8815,36.33736,48780000000.0,354.659728962,-0.307305216871
191,10.48319,61.85778,15.59128,1.958e+11,354.783769026,-0.307062951121
192,16.39127,4.02567,7.54708,31800000000.0,355.017256206,-0.306606921473
193,16.37657,4.03556,7.54361,23470000000.0,355.126703321,-0.306393157576
194,35.92917,51.17898,5.08051,74750000000.0,356.88515364,-0.302958684296
195,8.90218,54.32661,17.2411,69760000000.0,357.228087935,-0.302288890752
196,2.21313,56.16903,44.1772,1.33e+11,357.293756204,-0.302160632413
197,48.83237,39.76329,19.48147,27140000000.0,357.687765819,-0.301391082384
198,45.64036,20.80892,11.5649,85080000000.0,358.02340364,-0.300735539766
199,22.95737,13.62822,4.28961,37460000000.0,358.410116781,-0.299980240663
200,49.52261,16.09571,23.04207,21480000000.0,358.658196909,-0.299495709163
201,25.95004,52.45227,5.76574,21140000000.0,358.723865178,-0.299367450825
202,45.66793,20.80485,11.52798,84410000000.0,359.176246588,-0.298483893383
203,5.39258,32.35306,36.64946,1.052e+11,359.336769024,-0.298170373001
204,9.87715,61.28109,16.25689,33630000000.0,359.38054787,-0.298084867442
205,38.99514,44.42765,53.60391,30970000000.0,359.395140818,-0.298056365589
206,48.92773,42.66749,33.3221,24640000000.0,359.482698511,-0.297885354471
207,26.02546,52.36934,5.85829,24310000000.0,359.614035049,-0.297628837795
208,10.98737,62.6158,16.83046,34130000000.0,360.577169664,-0.2957477155
209,51.78711,29.68381,38.85065,81080000000.0,362.058353958,-0.292854777426
210,44.99506,55.18342,23.22792,21310000000.0,362.204283445,-0.292569758896
211,61.63054,45.94566,61.02998,25310000000.0,362.744222547,-0.291515190337
212,41.84917,28.39799,3.02009,38460000000.0,363.057970945,-0.290902400499
213,47.87819,26.12441,6.12592,31800000000.0,363.882472547,-0.289292045807
214,40.1122,50.18218,47.32446,40620000000.0,364.327557482,-0.288422739292
215,24.13695,0.92484,19.52691,21310000000.0,365.137466136,-0.286840886454
216,31.65641,20.82372,41.43203,87240000000.0,365.400139212,-0.286327853101
217,23.12477,57.7335,59.49814,22140000000.0,365.494993379,-0.286142591056
218,48.94096,17.20551,57.08228,60770000000.0,366.304902032,-0.284560738218
219,48.74728,44.96925,5.18561,33460000000.0,366.421645622,-0.284332723394
220,10.97908,6.11768,29.02842,48780000000.0,366.691615173,-0.283805439115
221,24.02968,1.86163,20.67685,23310000000.0,366.917805878,-0.283363660394
222,38.94865,44.35614,54.07963,1.04e+11,367.713121583,-0.281810309408
223,39.09578,20.91928,63.30025,26300000000.0,367.727714532,-0.281781807555
224,19.46884,48.73124,62.71651,29300000000.0,367.880940493,-0.281482538099
225,47.64931,54.52591,16.85792,1.31e+11,368.924336326,-0.279444655614
226,39.09946,20.89227,63.30739,22810000000.0,369.143230556,-0.279017127819
227,47.63917,54.56874,16.82476,46950000000.0,369.26727062,-0.278774862069
228,10.29283,62.15398,16.35229,25970000000.0,369.376717736,-0.278561098172
229,26.57172,10.87945,17.62805,32960000000.0,369.435089531,-0.27844709076
230,31.63789,20.83231,41.45783,90570000000.0,369.449682479,-0.278418588908
231,31.63521,20.82693,41.43076,64260000000.0,369.734244979,-0.277862802775
232,47.61277,54.56268,16.9182,48610000000.0,369.858285043,-0.277620537025
233,35.68801,27.20854,63.72804,29130000000.0,371.317579914,-0.27477035173
234,53.28762,17.54694,56.97208,65760000000.0,372.258825106,-0.272931982215
235,53.19554,17.49837,56.97047,29640000000.0,372.339086324,-0.272775222024
236,55.29853,34.74451,29.35882,30800000000.0,372.346382798,-0.272760971097
237,32.25454,22.51265,32.68114,22140000000.0,372.419347542,-0.272618461833
238,21.49228,46.8636,38.73098,31960000000.0,372.769578311,-0.271934417362
239,22.91152,1.72003,2.0852,30470000000.0,372.864432477,-0.271749155318
240,53.99014,54.33009,58.48905,23470000000.0,373.294924464,-0.270908350656
241,11.09898,51.64462,24.9152,26140000000.0,373.324110362,-0.27085134695
242,29.99494,33.91204,7.1107,20980000000.0,373.462743374,-0.270580579347
243,13.28715,56.36603,52.81527,21810000000.0,373.637858759,-0.270238557111
244,59.4278,47.89866,60.61894,25970000000.0,373.761898823,-0.269996291361
245,9.30363,6.50177,28.33588,61600000000.0,373.944310682,-0.269640018199
246,53.97653,54.32354,58.50576,30130000000.0,374.119426066,-0.269297995964
247,18.52205,49.16172,35.16733,28300000000.0,374.141315489,-0.269255243185
248,49.5026,62.82862,63.41055,40960000000.0,374.579103951,-0.268400187596
249,36.56714,48.76394,46.79223,24640000000.0,374.593696899,-0.268371685743
250,48.05873,33.13499,24.7145,28300000000.0,374.951224143,-0.267673390346
251,10.9585,51.76852,25.13534,22140000000.0,374.987706515,-0.267602135714
252,21.66036,26.74761,51.78919,30300000000.0,375.279565489,-0.267032098655
253,36.92884,51.73895,4.53561,28970000000.0,375.520349143,-0.266561818081
254,46.18709,24.2758,16.09091,25970000000.0,376.293775424,-0.265051219875
255,59.01138,48.00805,61.40858,91730000000.0,376.330257796,-0.264979965242
256,62.53278,58.33919,11.74399,22140000000.0,376.381333116,-0.264880208757
257,13.52261,49.23444,23.42786,55110000000.0,376.381333116,-0.264880208757
258,37.22823,46.86552,3.19669,38460000000.0,376.913975744,-0.263839891124
259,41.2619,20.156,6.90099,28470000000.0,377.607140808,-0.262486053109
260,44.28944,24.85776,17.01025,30470000000.0,377.847924462,-0.262015772536
261,47.80266,54.37442,16.79623,21980000000.0,378.344084718,-0.261046709536
262,15.59441,55.07087,23.20906,22480000000.0,378.526496577,-0.260690436374
263,9.75128,7.21405,42.87808,24970000000.0,378.88402382,-0.259992140976
264,54.76981,63.1996,0.18949,27970000000.0,378.993470935,-0.259778377079
265,14.87741,49.14428,18.60048,25470000000.0,379.45314882,-0.258880568711
266,44.90433,24.86666,16.44593,33460000000.0,379.577188884,-0.258638302961
267,54.69617,12.16297,48.19026,33800000000.0,380.452765806,-0.256928191784
268,8.77618,55.38604,18.31475,22310000000.0,380.635177665,-0.256571918623
269,20.03938,49.04434,1.8574,27300000000.0,380.875961319,-0.256101638049
270,51.82488,6.86694,50.43349,74250000000.0,381.036483755,-0.255788117667
271,52.14313,17.6292,57.30076,33460000000.0,381.824502985,-0.254249017607
272,3.78442,38.64257,7.83185,31960000000.0,382.006914844,-0.253892744445
273,9.99646,7.21789,42.8856,63270000000.0,382.291477344,-0.253336958313
274,51.00344,39.05621,35.42095,28800000000.0,382.794934074,-0.252353644386
275,47.16745,2.27402,44.28013,46280000000.0,383.196240164,-0.25156984343
276,36.81321,44.28692,53.36935,28300000000.0,383.655918048,-0.250672035062
277,45.15044,60.84465,24.9026,24470000000.0,383.736179266,-0.250515274871
278,33.86871,32.16685,54.92459,23140000000.0,384.225043048,-0.249560462797
279,3.68247,56.50381,30.63893,2.103e+11,384.385565484,-0.249246942415
280,50.91898,39.00336,36.17787,2.161e+11,384.392861958,-0.249232691488
281,50.9764,39.02679,36.18683,29970000000.0,385.487333111,-0.247095052517
282,21.21427,23.34024,60.99348,21980000000.0,385.698930867,-0.24668177565
283,21.33731,53.92719,7.80808,30970000000.0,385.764599137,-0.246553517311
284,20.74815,53.32858,7.53805,68430000000.0,385.793785034,-0.246496513605
285,21.42472,53.95961,7.82346,35800000000.0,386.187794649,-0.245726963576
286,16.91954,8.10879,63.66404,34460000000.0,386.209684072,-0.245684210796
287,45.90187,24.56161,16.10878,35800000000.0,386.589100739,-0.24494316262
288,10.23895,7.27799,42.89773,28140000000.0,386.837180867,-0.24445863112
289,34.68707,8.89993,27.39777,21480000000.0,387.274969328,-0.243603575531
290,39.98391,61.54863,12.42861,90900000000.0,387.289562277,-0.243575073678
291,46.54568,57.83041,1.56679,26470000000.0,387.3114517,-0.243532320899
292,62.97848,45.59494,59.71234,27300000000.0,387.413602341,-0.243332807928
293,36.92908,44.3012,53.68757,27470000000.0,387.727350738,-0.24272001809
294,28.69548,21.09817,3.47093,1.989e+11,387.8805767,-0.242420748634
295,60.55337,47.19443,60.2163,1.48e+11,388.114063879,-0.241964718987
296,42.68053,11.57011,43.10944,21810000000.0,388.281882789,-0.241636947678
297,46.54471,57.84723,1.56462,28800000000.0,388.515369968,-0.241180918031
298,60.20597,47.4423,61.34047,58940000000.0,388.88749016,-0.24045412078
299,15.35497,21.45452,12.74484,28140000000.0,388.923972532,-0.240382866148
300,60.17649,47.46048,61.33542,28470000000.0,388.938565481,-0.240354364295
301,47.5655,55.38817,0.23786,22640000000.0,388.975047853,-0.240283109663
302,55.23497,45.36438,20.73226,24470000000.0,389.442022211,-0.239371050368
303,29.95562,4.8737,18.11609,20980000000.0,389.668212916,-0.238929271648
304,60.80619,47.00791,59.66098,29470000000.0,390.033036634,-0.238216725324
305,43.56585,60.91093,23.99054,67430000000.0,390.084111955,-0.238116968839
306,30.39124,63.61541,60.11794,23470000000.0,390.295709711,-0.237703691971
307,22.07736,53.72432,7.48957,1.577e+11,390.368674454,-0.237561182706
308,43.57894,60.92469,24.02509,89070000000.0,390.923206505,-0.236478112294
309,63.52726,45.94085,59.2326,26470000000.0,390.937799454,-0.236449610441
310,31.63133,27.93635,37.89828,34460000000.0,391.156693685,-0.236022082647
311,22.05606,53.68698,7.48944,96730000000.0,391.258844326,-0.235822569676
312,38.2613,61.77944,10.96314,42620000000.0,392.010381184,-0.234354724249
313,22.05168,53.67386,7.52663,54440000000.0,392.346019005,-0.233699181632
314,63.24923,45.59065,58.98501,1.004e+11,392.433576697,-0.233528170514
315,22.04176,53.71247,7.54743,30630000000.0,392.521134389,-0.233357159396
316,45.1305,60.78215,25.00143,31130000000.0,392.535727338,-0.233328657543
317,20.26965,49.15779,2.26574,98560000000.0,392.864068684,-0.232687365852
318,63.21696,45.61499,58.99976,94230000000.0,392.885958107,-0.232644613073
319,63.21883,45.61827,59.00303,61770000000.0,392.937033427,-0.232544856587
320,17.05171,36.13655,31.54144,75590000000.0,392.95892285,-0.232502103808
321,10.01746,40.89677,10.68627,45280000000.0,393.046480543,-0.23233109269
322,22.58644,34.35059,33.86527,44790000000.0,393.214299453,-0.232003321381
323,52.95131,53.08787,25.51389,63100000000.0,393.630198491,-0.231191018572
324,52.9744,53.06252,25.48262,24470000000.0,393.732349132,-0.230991505602
325,52.98835,53.06916,25.47221,38120000000.0,393.754238555,-0.230948752822
326,24.68744,39.68973,0.12332,21140000000.0,393.878278619,-0.230706487072
327,17.46242,50.65519,33.65666,25470000000.0,394.009615158,-0.230449970395
328,31.14277,37.70583,59.60651,29970000000.0,394.067986952,-0.230335962984
329,20.0404,33.66003,3.2902,32130000000.0,394.396328298,-0.229694671292
330,31.59336,27.95041,37.92889,36630000000.0,394.454700093,-0.229580663881
331,31.14263,37.70053,59.58997,26140000000.0,394.593333106,-0.229309896278
332,27.25923,41.0978,39.44437,26640000000.0,394.622519003,-0.229252892572
333,33.71127,27.40117,7.77,64100000000.0,394.746559067,-0.229010626822
334,33.73388,27.43197,7.77198,82740000000.0,394.987342721,-0.228540346248
335,20.27646,49.25627,2.31578,24970000000.0,395.162458106,-0.228198324013
336,21.34998,23.27217,61.12647,64760000000.0,395.213533426,-0.228098567527
337,21.87257,53.55587,7.52369,1.054e+11,395.235422849,-0.228055814748
338,0.80907,14.59752,55.82027,51280000000.0,395.264608747,-0.227998811042
339,30.30722,15.71277,6.18989,52110000000.0,395.352166439,-0.227827799924
340,23.68806,13.15258,3.47193,42450000000.0,395.680507785,-0.227186508233
341,29.8255,43.97171,54.86534,42290000000.0,395.753472528,-0.227043998968
342,33.87727,3.37423,22.04014,30630000000.0,396.089110349,-0.22638845635
343,6.42299,12.23509,50.93973,30630000000.0,396.19126099,-0.22618894338
344,30.61903,37.58314,60.46613,23470000000.0,396.249632784,-0.226074935968
345,33.72288,27.38845,7.79271,29640000000.0,396.256929259,-0.226060685041
346,48.73497,39.86335,40.0064,55110000000.0,396.826054258,-0.224949112776
347,48.75657,39.88968,40.02408,57270000000.0,396.826054258,-0.224949112776
348,32.50018,7.59032,41.05462,34300000000.0,396.847943682,-0.224906359997
349,21.54124,25.57473,50.83411,40960000000.0,397.066837912,-0.224478832203
350,21.5459,25.57504,50.80111,43790000000.0,397.09602381,-0.224421828497
351,5.5163,51.25346,27.5941,24640000000.0,397.183581502,-0.224250817379
352,30.61205,37.51358,60.44949,27800000000.0,397.293028617,-0.224037053482
353,20.30722,49.20871,2.35047,25140000000.0,397.48273695,-0.223666529394
354,41.49238,34.00999,49.21776,42950000000.0,397.48273695,-0.223666529394
355,5.32234,51.18269,27.52804,85570000000.0,397.789188873,-0.223067990482
356,4.42672,32.00842,4.7093,50780000000.0,398.358313873,-0.221956418217
357,33.91177,3.37138,22.05398,36460000000.0,398.38749977,-0.221899414511
358,49.64722,37.96441,18.7252,49110000000.0,398.679358745,-0.221329377452
359,49.66777,37.96085,18.72657,36960000000.0,398.796102334,-0.221101362628
360,49.64463,37.99036,18.7041,2.084e+11,398.810695283,-0.221072860775
361,53.34428,53.11663,25.19144,23140000000.0,399.014996565,-0.220673834834
362,43.46296,14.09799,33.63796,71590000000.0,399.109850731,-0.22048857279
363,16.8806,8.00727,63.61983,28800000000.0,399.24118727,-0.220232056114
364,23.74351,0.18671,20.197,86410000000.0,399.40900618,-0.219904284805
365,34.01349,15.96288,27.48639,29300000000.0,399.584121565,-0.219562262569
366,53.01195,53.10114,25.55747,40460000000.0,399.598714513,-0.219533760716
