,X,Y,Z,M200c,Density,Contrast
76,17.66666,54.87786,54.70394,26300000000.0,391.331984185,-0.235679718389
77,38.31069,49.79446,50.82172,22810000000.0,391.571075056,-0.235212744031
78,3.28929,36.62329,23.20002,24310000000.0,393.991870132,-0.230484628649
79,15.51022,49.47923,53.57681,35460000000.0,396.352892489,-0.225873256856
80,12.03453,49.32309,5.56514,23470000000.0,396.412665207,-0.225756513267
81,7.39497,41.01477,23.85865,28800000000.0,397.936869514,-0.22277955173
82,38.38444,50.22551,51.15559,23140000000.0,399.461073821,-0.219802590193
83,43.46296,14.09799,33.63796,71590000000.0,401.583005307,-0.21565819276
84,26.06929,50.86868,10.23996,23140000000.0,402.120959768,-0.214607500453
85,33.50769,3.51027,21.15325,26470000000.0,402.300277922,-0.214257269684
86,0.80907,14.59752,55.82027,51280000000.0,403.346300485,-0.212214256864
87,30.64928,31.24958,22.80912,21480000000.0,403.854368588,-0.211221936352
88,22.89102,47.5156,38.88717,24470000000.0,403.973914024,-0.210988449173
89,41.2619,20.156,6.90099,28470000000.0,405.019936587,-0.208945436353
90,30.14349,33.34151,6.1918,56440000000.0,406.245277304,-0.206552192765
91,7.43748,29.0476,61.83049,21140000000.0,406.424595458,-0.206201961996
92,6.63333,47.11186,25.81677,47120000000.0,407.141868073,-0.20480103892
93,45.0172,30.15606,25.84214,81250000000.0,409.921299456,-0.199372462
94,51.28832,1.13887,22.27063,64430000000.0,410.997208378,-0.197271077386
95,34.37745,44.3053,35.93366,48950000000.0,411.355844686,-0.196570615848
96,51.73647,34.05388,25.74525,47280000000.0,411.744367352,-0.195811782515
97,1.16935,38.00446,53.28374,34800000000.0,411.774253711,-0.19575341072
98,39.77582,42.91667,0.81093,22140000000.0,411.80414007,-0.195695038925
99,46.00077,41.76277,48.96113,24140000000.0,412.880048993,-0.193593654311
100,5.39206,36.70353,4.04735,21640000000.0,413.836412479,-0.191725756876
101,22.91152,1.72003,2.0852,30470000000.0,415.390503145,-0.188690423545
102,2.43197,45.76474,57.7991,25970000000.0,415.390503145,-0.188690423545
103,63.38951,0.61316,5.20682,25470000000.0,416.018116683,-0.187464615853
104,39.1665,51.71494,50.82679,32300000000.0,416.556071145,-0.186413923546
105,25.01535,53.57444,2.94265,28140000000.0,418.588343554,-0.182444641497
106,54.44019,62.84335,0.3389,21640000000.0,418.737775348,-0.182152782523
107,4.78013,16.50452,30.65716,34460000000.0,419.006752579,-0.181627436369
108,47.8512,55.69251,59.16156,36790000000.0,420.11254786,-0.17946767996
109,28.48675,62.64169,28.07903,60770000000.0,420.11254786,-0.17946767996
110,2.69067,63.88866,35.29654,33630000000.0,420.202206937,-0.179292564576
111,42.48652,23.43927,4.58847,61270000000.0,420.471184168,-0.178767218422
112,28.48922,62.68223,28.09575,48110000000.0,421.397661296,-0.176957692782
113,18.84153,58.95552,32.20046,26800000000.0,423.041411038,-0.173747244066
114,40.88295,16.3314,35.43847,22310000000.0,423.131070115,-0.173572128681
115,22.14225,8.39424,6.36339,26970000000.0,423.818456371,-0.1722295774
116,54.69617,12.16297,48.19026,33800000000.0,424.625388063,-0.17065353894
117,22.10535,42.92491,51.99739,22140000000.0,426.388683241,-0.167209603044
118,18.10599,28.86429,18.39349,27470000000.0,427.046183138,-0.165925423558
119,60.34689,50.33176,51.3535,24470000000.0,427.165728574,-0.165691936378
120,18.85056,1.56816,56.25795,29640000000.0,428.749705599,-0.162598231252
121,17.82559,56.11765,26.96031,51940000000.0,429.198000983,-0.161722654329
122,13.71852,48.11126,12.83502,28800000000.0,429.735955445,-0.160671962022
123,0.41573,38.09021,22.10563,41290000000.0,429.735955445,-0.160671962022
124,17.71432,53.60132,41.12529,34630000000.0,429.795728163,-0.160555218433
125,17.81467,56.13334,26.95576,55270000000.0,429.915273598,-0.160321731253
126,5.41023,36.96406,4.21849,26640000000.0,430.094591752,-0.159971500484
127,6.42299,12.23509,50.93973,30630000000.0,430.273909906,-0.159621269715
128,46.84998,14.42507,60.28798,27140000000.0,430.752091649,-0.158687320998
129,35.68801,27.20854,63.72804,29130000000.0,430.811864367,-0.158570577408
130,32.98619,31.67216,38.18457,25640000000.0,430.991182521,-0.158220346639
131,42.32328,55.34331,2.51903,54940000000.0,431.947546007,-0.156352449204
132,16.39525,60.52944,34.15802,22640000000.0,433.89015934,-0.15255828254
133,22.12571,34.53439,37.62654,25810000000.0,434.15913657,-0.152032936386
134,52.36502,17.40507,21.09252,23470000000.0,434.995954621,-0.150398526131
135,57.90543,31.86176,0.06679,29970000000.0,435.115500057,-0.150165038951
136,9.01712,42.33713,35.32127,21980000000.0,435.653454518,-0.149114346644
137,52.89591,25.31143,18.43209,22810000000.0,436.191408979,-0.148063654337
138,48.04081,4.50973,44.54355,24970000000.0,436.520158928,-0.147421564594
139,50.40334,2.88047,3.93511,47450000000.0,436.669590723,-0.14712970562
140,30.39124,63.61541,60.11794,23470000000.0,437.02822703,-0.146429244082
141,41.82094,35.37891,57.90134,27800000000.0,437.177658825,-0.146137385108
142,56.45217,39.37467,47.92788,24640000000.0,438.791522209,-0.142985308186
143,10.03845,10.23896,44.51321,40620000000.0,438.881181285,-0.142810192802
144,22.39382,6.79835,31.38821,44450000000.0,438.911067644,-0.142751821007
145,18.29004,4.59587,48.88181,33630000000.0,440.136408362,-0.140358577419
146,35.43344,44.06893,48.90588,21480000000.0,440.136408362,-0.140358577419
147,15.2786,30.82659,34.84797,24810000000.0,443.184816975,-0.134404654345
148,59.82943,50.33632,52.81593,39460000000.0,443.752657796,-0.133295590243
149,8.36531,41.153,31.93447,26140000000.0,443.872203231,-0.133062103064
150,13.19172,13.3095,50.60938,34630000000.0,443.931975949,-0.132945359474
151,12.77104,46.07901,37.96452,31470000000.0,444.350384975,-0.132128154346
152,45.17266,54.8303,23.26762,35630000000.0,444.559589487,-0.131719551783
153,23.12477,57.7335,59.49814,22140000000.0,444.589475846,-0.131661179988
154,30.30722,15.71277,6.18989,52110000000.0,445.725157487,-0.129443051784
155,28.38921,2.83826,3.767,22980000000.0,445.755043846,-0.129384679989
156,29.32228,63.23074,27.76713,24470000000.0,445.844702923,-0.129209564604
157,15.04168,31.6252,34.87996,25970000000.0,445.844702923,-0.129209564604
158,37.73253,41.24249,9.6407,30800000000.0,446.561975537,-0.127808641528
159,56.77898,33.69926,30.95697,44790000000.0,447.099929999,-0.126757949221
160,33.86871,32.16685,54.92459,23140000000.0,447.309134511,-0.126349346657
161,56.78199,33.69307,30.9443,37130000000.0,447.63788446,-0.125707256914
162,44.99506,55.18342,23.22792,21310000000.0,448.056293485,-0.124890051786
163,35.16432,44.2447,35.92783,24470000000.0,448.295384357,-0.124423077428
164,11.82967,15.21346,51.05024,38120000000.0,448.355157075,-0.124306333838
165,1.41146,38.21579,52.17986,22140000000.0,449.281634203,-0.122496808198
166,46.54568,57.83041,1.56679,26470000000.0,449.281634203,-0.122496808198
167,17.51894,21.27271,27.48194,32300000000.0,449.371293279,-0.122321692814
168,46.54471,57.84723,1.56462,28800000000.0,449.371293279,-0.122321692814
169,37.73921,41.21029,9.61513,34300000000.0,449.789702305,-0.121504487686
170,48.21162,5.44429,28.09299,42450000000.0,449.998906818,-0.121095885122
171,35.19893,44.23006,35.90252,36290000000.0,450.088565894,-0.120920769737
172,59.38604,7.34235,7.05793,23970000000.0,450.20811133,-0.120687282558
173,46.62433,47.71774,13.49213,26640000000.0,450.566747638,-0.11998682102
174,48.18382,5.43099,28.083,40960000000.0,450.566747638,-0.11998682102
175,26.27461,1.54618,14.72518,30300000000.0,450.746065791,-0.119636590251
176,11.87759,51.77379,34.462,30800000000.0,451.552997483,-0.11806055179
177,16.15746,48.645,55.328,29970000000.0,451.821974714,-0.117535205637
178,33.87727,3.37423,22.04014,30630000000.0,452.658792765,-0.115900795381
179,11.43676,29.37787,41.46496,31470000000.0,452.927769995,-0.115375449228
180,34.7345,42.53357,53.2284,21310000000.0,453.615156251,-0.114032897947
181,33.91177,3.37138,22.05398,36460000000.0,454.153110713,-0.112982205639
182,2.61963,0.30853,59.36221,30800000000.0,454.392201584,-0.112515231281
183,48.83237,39.76329,19.48147,27140000000.0,454.422087943,-0.112456859486
184,11.90756,51.75329,34.33538,1.618e+11,454.900269687,-0.111522910769
185,29.31158,63.22417,27.81131,26970000000.0,455.258905994,-0.11082244923
186,40.1122,50.18218,47.32446,40620000000.0,455.557769584,-0.110238731282
187,11.90793,51.7824,34.33038,1.395e+11,455.677315019,-0.110005244103
188,30.03094,15.69348,6.55587,34300000000.0,455.737087737,-0.109888500513
189,18.35754,57.85741,30.34635,34960000000.0,456.24515584,-0.108896180001
190,3.41173,55.14209,39.24536,21310000000.0,456.394587634,-0.108604321027
191,19.68875,50.39016,53.51862,31960000000.0,456.842883019,-0.107728744104
192,16.64755,22.98247,34.72221,37630000000.0,456.992314814,-0.10743688513
193,32.42838,4.13147,19.23147,1.052e+11,457.888905582,-0.105685731285
194,63.31608,34.39879,55.01499,24310000000.0,458.396973685,-0.104693410772
195,48.62713,40.26067,47.35888,22980000000.0,459.68208712,-0.102183423594
196,53.75599,26.63067,20.03547,42450000000.0,460.190155222,-0.101191103082
197,9.50276,1.47804,36.42995,43620000000.0,460.429246094,-0.100724128723
198,33.77024,40.15746,62.70568,21310000000.0,460.847655119,-0.0999069235957
199,11.60684,26.39429,42.36592,70590000000.0,461.176405068,-0.0992648338525
200,9.69927,43.52387,10.19586,31470000000.0,461.654586811,-0.0983308851351
201,54.61744,29.42565,48.03741,36290000000.0,461.833904965,-0.0979806543661
202,27.71001,23.78011,61.02415,25810000000.0,462.013223118,-0.097630423597
203,16.00142,48.68879,1.73337,30300000000.0,462.521291221,-0.0966381030848
204,46.67375,38.57758,31.2433,24640000000.0,462.760382092,-0.0961711287261
205,48.63744,40.26882,47.3514,25140000000.0,463.567313784,-0.0945950902655
206,31.78904,2.99833,16.38777,29300000000.0,464.015609168,-0.0937195133429
207,61.73295,18.38109,21.94902,21480000000.0,464.55356363,-0.0926688210358
208,25.94219,19.74487,60.92045,23310000000.0,464.882313578,-0.0920267312926
209,21.49228,46.8636,38.73098,31960000000.0,465.181177168,-0.0914430133442
210,8.76797,40.11401,10.6898,70590000000.0,465.749017988,-0.0903339492423
211,22.57657,13.85746,4.70055,30130000000.0,465.838677065,-0.0901588338578
212,47.50481,37.43578,16.99012,25810000000.0,466.376631526,-0.0891081415507
213,12.00385,28.71082,40.61499,71920000000.0,467.093904141,-0.0877072184746
214,59.53318,17.04445,46.1895,27470000000.0,467.183563218,-0.08753210309
215,54.1909,12.94803,20.711,30970000000.0,467.303108654,-0.0872986159107
216,9.7004,10.46924,51.35067,25810000000.0,467.482426807,-0.0869483851417
217,9.71604,10.45042,51.40155,29300000000.0,468.857199319,-0.0842632825791
218,18.93094,8.01234,63.22477,24470000000.0,469.903221883,-0.0822202697598
219,9.68329,10.39491,51.42646,31130000000.0,471.457312549,-0.0791849364282
220,10.43678,20.24888,12.24392,22810000000.0,471.487198908,-0.0791265646334
221,24.80333,38.36755,39.71022,24310000000.0,472.204471523,-0.0777256415572
222,7.52886,15.77102,20.86751,32630000000.0,472.353903317,-0.077433782583
223,61.96024,1.96142,57.49914,33130000000.0,472.383789676,-0.0773754107882
224,16.01005,48.66891,1.75909,25970000000.0,472.951630497,-0.0762663466863
225,6.9907,39.61809,3.95851,38630000000.0,472.951630497,-0.0762663466863
226,63.31429,12.54237,23.60306,37290000000.0,473.579244035,-0.0750405389947
227,63.32551,12.54788,23.60017,33460000000.0,473.639016753,-0.074923795405
228,63.33588,12.56009,23.60504,41290000000.0,473.907993983,-0.0743984492515
229,17.2269,56.86362,28.74576,55770000000.0,474.266630291,-0.0736979877134
230,42.68053,11.57011,43.10944,21810000000.0,474.386175727,-0.073464500534
231,28.773,23.01982,3.26556,45780000000.0,474.625266598,-0.0729975261753
232,59.94617,50.73037,52.26289,29130000000.0,474.983902906,-0.0722970646373
233,54.76981,63.1996,0.18949,27970000000.0,475.073561983,-0.0721219492528
234,24.40208,25.68616,63.65859,21640000000.0,475.521857367,-0.0712463723302
235,10.01746,40.89677,10.68627,45280000000.0,476.836857161,-0.0686780133573
236,34.21448,48.02335,33.81389,25310000000.0,476.986288956,-0.0683861543831
237,29.99494,33.91204,7.1107,20980000000.0,477.404697981,-0.0675689492554
238,20.74901,42.47259,26.01986,21310000000.0,477.73344793,-0.0669268595122
239,36.81321,44.28692,53.36935,28300000000.0,477.972538801,-0.0664598851535
240,34.01349,15.96288,27.48639,29300000000.0,478.062197878,-0.066284769769
241,21.07715,19.56936,40.59003,21310000000.0,478.241516032,-0.0659345389999
242,61.23922,2.49445,17.16257,26140000000.0,479.377197672,-0.0637164107961
243,8.14481,21.22226,23.28654,20980000000.0,479.466856749,-0.0635412954116
244,56.00641,36.8702,3.00827,30470000000.0,479.586402185,-0.0633078082322
245,23.75584,49.09095,6.33145,23470000000.0,480.333561159,-0.0618485133613
246,47.16745,2.27402,44.28013,46280000000.0,480.60253839,-0.0613231672077
247,13.28715,56.36603,52.81527,21810000000.0,481.17037921,-0.0602141031058
248,27.3964,24.46662,61.48933,50940000000.0,482.126742696,-0.058346205671
249,14.87741,49.14428,18.60048,25470000000.0,482.993447106,-0.0566534236207
250,12.28412,14.91362,50.91314,43450000000.0,485.354469464,-0.0520420518284
251,32.29195,3.34022,39.11228,26640000000.0,485.683219412,-0.0513999620852
252,15.35497,21.45452,12.74484,28140000000.0,485.772878489,-0.0512248467007
253,19.46884,48.73124,62.71651,29300000000.0,486.490151104,-0.0498239236246
254,4.35413,42.97245,10.4189,48450000000.0,487.087878283,-0.0486564877278
255,3.78442,38.64257,7.83185,31960000000.0,487.207423719,-0.0484230005485
256,42.90271,15.59567,36.02161,51610000000.0,487.386741873,-0.0480727697795
257,15.59441,55.07087,23.20906,22480000000.0,487.536173668,-0.0477809108053
258,32.28336,3.35779,39.07459,47950000000.0,487.685605462,-0.0474890518311
259,23.45751,62.48608,22.7579,34960000000.0,487.835037257,-0.0471971928569
260,43.57446,18.54744,36.26665,27800000000.0,487.864923616,-0.047138821062
261,25.41167,53.63455,4.36456,62760000000.0,488.193673565,-0.0464967313188
262,49.52746,32.67953,47.33344,21480000000.0,489.120150692,-0.0446872056788
263,25.39206,53.61192,4.33688,46280000000.0,489.329355205,-0.044278603115
264,32.25454,22.51265,32.68114,22140000000.0,489.986855102,-0.0429944236285
265,51.39231,43.6029,37.54062,28970000000.0,491.122536743,-0.0407762954247
266,51.56366,43.54582,37.77969,94730000000.0,491.540945768,-0.039959090297
267,19.46263,24.90256,44.44517,24310000000.0,492.407650178,-0.0382663082466
268,51.60084,43.53501,37.79635,51280000000.0,492.467422896,-0.038149564657
269,53.59075,18.18694,59.51332,25970000000.0,492.586968331,-0.0379160774776
270,51.41207,43.59311,37.52858,24140000000.0,493.423786382,-0.0362816672221
271,46.11569,58.46178,2.59732,27140000000.0,494.021513561,-0.0351142313254
272,47.368,2.37206,44.40467,69090000000.0,494.858331612,-0.0334798210699
273,36.92908,44.3012,53.68757,27470000000.0,494.947990689,-0.0333047056854
274,20.0404,33.66003,3.2902,32130000000.0,495.007763407,-0.0331879620957
275,7.53184,22.44739,14.23544,50450000000.0,495.067536125,-0.033071218506
276,48.75117,16.89963,9.64904,24810000000.0,495.157195202,-0.0328961031215
277,45.64036,20.80892,11.5649,85080000000.0,495.605490586,-0.032020526199
278,43.73885,18.79974,36.35535,23640000000.0,495.874467817,-0.0314951800454
279,38.03032,43.35582,7.70666,22140000000.0,497.21935397,-0.0288684492777
280,46.29153,23.88453,38.98994,42950000000.0,497.727422072,-0.0278761287655
281,43.80694,18.8815,36.33736,48780000000.0,498.08605838,-0.0271756672274
282,54.52901,46.84123,20.36529,32300000000.0,498.115944739,-0.0271172954326
283,59.78923,27.80384,30.42517,38290000000.0,499.042421866,-0.0253077697926
284,39.26369,42.80859,5.92123,22640000000.0,499.430944533,-0.0245489364597
285,20.0243,20.13023,3.15612,47450000000.0,499.640149045,-0.0241403338958
286,45.66793,20.80485,11.52798,84410000000.0,500.148217148,-0.0231480133836
287,24.96795,51.68788,2.66363,36960000000.0,500.327535301,-0.0227977826145
288,54.48276,46.83634,20.39106,1.159e+11,500.686171609,-0.0220973210765
289,43.16917,17.97611,36.13613,21640000000.0,501.164353352,-0.0211633723591
290,14.9727,48.81121,18.00368,44620000000.0,501.164353352,-0.0211633723591
291,41.72996,51.87805,38.37706,35630000000.0,501.403444224,-0.0206963980004
292,5.6214,30.02182,35.16835,25640000000.0,501.642535095,-0.0202294236417
293,48.92773,42.66749,33.3221,24640000000.0,501.971285044,-0.0195873338984
294,38.46795,33.22746,58.10499,25470000000.0,502.180489557,-0.0191787313346
295,53.28762,17.54694,56.97208,65760000000.0,502.778216736,-0.0180112954378
296,15.10963,28.75542,35.64617,22310000000.0,504.182875607,-0.0152678210804
297,1.79555,41.4585,57.4057,30970000000.0,504.421966478,-0.0148008467217
298,51.64342,19.02047,10.38841,38630000000.0,504.481739196,-0.014684103132
299,20.38963,18.59043,40.94168,39120000000.0,504.900148222,-0.0138668980043
300,37.22823,46.86552,3.19669,38460000000.0,505.736966273,-0.0122324877488
301,22.54066,60.59534,23.90966,42950000000.0,506.005943503,-0.0117071415953
302,53.19554,17.49837,56.97047,29640000000.0,506.185261657,-0.0113569108263
303,56.25614,58.41187,14.83263,22980000000.0,506.603670682,-0.0105397056985
304,21.7814,50.95667,6.50643,34300000000.0,506.753102477,-0.0102478467243
305,58.84758,37.65111,46.66885,24640000000.0,507.022079708,-0.00972250057079
306,45.28547,55.58505,55.89803,49450000000.0,507.171511503,-0.0094306415966
307,46.18709,24.2758,16.09091,25970000000.0,508.247420425,-0.00732925698243
308,20.4397,18.58565,41.00946,1.816e+11,508.277306784,-0.00727088518759
309,21.60996,59.7159,37.14148,26300000000.0,508.516397656,-0.00680391082888
310,47.6315,43.93652,21.41513,24640000000.0,509.502647501,-0.00487764159922
311,42.47542,14.71593,35.95455,22140000000.0,509.562420219,-0.00476089800955
312,22.56196,60.59439,23.90852,41290000000.0,510.787760936,-0.00236765442118
313,8.77618,55.38604,18.31475,22310000000.0,511.654465346,-0.000674872370877
314,56.46471,52.61251,25.3041,25810000000.0,511.803897141,-0.000383013396686
315,52.95131,53.08787,25.51389,63100000000.0,511.983215295,-3.27826276573e-05
316,37.69843,25.80818,30.68218,23810000000.0,512.252192525,0.000492563525886
317,0.65275,9.92735,56.07986,22640000000.0,512.96946514,0.001893486602
318,22.95737,13.62822,4.28961,37460000000.0,513.447646884,0.00282743531941
319,11.89318,40.59376,50.1576,48610000000.0,513.626965037,0.00317766608844
320,10.9585,51.76852,25.13534,22140000000.0,513.656851396,0.00323603788328
321,11.93128,40.61054,50.1712,33130000000.0,513.925828627,0.00376138403682
322,53.01195,53.10114,25.55747,40460000000.0,514.015487704,0.00393649942134
323,55.42265,32.44745,6.28337,41790000000.0,514.344237652,0.00457858916456
324,62.44878,34.15004,54.49037,52610000000.0,514.493669447,0.00487044813875
325,52.9744,53.06252,25.48262,24470000000.0,515.420146575,0.00667997377873
326,16.45572,34.62536,34.58553,23140000000.0,515.958101036,0.00773066608582
327,6.06157,29.75438,35.40723,45120000000.0,516.227078267,0.00825601223936
328,52.98835,53.06916,25.47221,38120000000.0,516.466169138,0.00872298659807
329,45.68303,23.0125,38.41002,29640000000.0,516.615600933,0.00901484557226
330,55.3919,41.17514,32.5648,24140000000.0,516.944350882,0.00965693531548
331,61.63054,45.94566,61.02998,25310000000.0,516.97423724,0.00971530711031
332,41.84917,28.39799,3.02009,38460000000.0,517.063896317,0.00989042249483
333,21.66036,26.74761,51.78919,30300000000.0,517.482305343,0.0107076276226
334,38.97243,27.09491,29.69646,89900000000.0,517.811055291,0.0113497173658
335,50.53718,2.6459,7.01134,66430000000.0,517.960487086,0.01164157634
336,40.53355,63.8338,24.10307,48110000000.0,517.960487086,0.01164157634
337,16.45662,34.61818,34.54127,44620000000.0,518.109918881,0.0119334353142
338,48.10517,56.56623,62.67242,49450000000.0,519.00650965,0.0136845891593
339,50.53053,2.62188,7.03268,74250000000.0,520.381282162,0.0163696917219
340,47.07495,32.28075,24.76831,44120000000.0,520.44105488,0.0164864353115
341,62.65075,5.96231,62.63284,24140000000.0,520.829577546,0.0172452686444
342,12.53213,40.66996,49.67704,30970000000.0,520.979009341,0.0175371276186
343,43.83519,57.05547,24.7479,72920000000.0,521.188213853,0.0179457301825
344,47.07136,32.30259,24.77941,44950000000.0,521.307759289,0.0181792173618
345,54.1286,0.06187,10.54045,21980000000.0,521.457191084,0.018471076336
346,20.79498,46.4843,11.44064,23140000000.0,522.652645442,0.0208059481296
347,49.52261,16.09571,23.04207,21480000000.0,522.772190878,0.0210394353089
348,11.09898,51.64462,24.9152,26140000000.0,523.01128175,0.0215064096676
349,0.36622,35.71791,52.44233,21140000000.0,523.399804416,0.0222652430005
350,32.93536,41.64284,38.57022,22140000000.0,524.236622467,0.023899653256
351,13.08485,49.41617,43.12585,36130000000.0,525.551622261,0.0264680122289
352,19.43499,49.59166,54.20328,27640000000.0,525.58150862,0.0265263840237
353,45.90187,24.56161,16.10878,35800000000.0,525.790713133,0.0269349865876
354,48.74728,44.96925,5.18561,33460000000.0,526.089576722,0.0275187045359
355,34.04715,36.88585,0.4219,26970000000.0,526.268894876,0.027868935305
356,41.40259,12.61642,47.61727,28640000000.0,526.298781235,0.0279273070998
357,51.48632,17.16756,54.66477,21140000000.0,526.418326671,0.0281607942792
358,6.46524,61.43374,21.10641,20980000000.0,526.507985748,0.0283359096637
359,19.41436,49.61074,54.21027,29640000000.0,527.255144722,0.0297952045346
360,60.55986,52.24178,42.88993,57270000000.0,527.793099183,0.0308458968417
361,24.29454,24.09573,24.13453,35290000000.0,528.689689952,0.0325970506869
362,44.60203,30.03334,13.2869,21310000000.0,528.779349029,0.0327721660714
363,47.28269,57.9511,12.26863,87070000000.0,529.108098977,0.0334142558146
364,29.8255,43.97171,54.86534,42290000000.0,529.406962567,0.033997973763
