,X,Y,Z,M200c,Density,Contrast
34,60.80619,47.00791,59.66098,29470000000.0,200.336560181,-0.608717655896
35,60.55337,47.19443,60.2163,1.48e+11,200.991418754,-0.607438635245
36,15.87981,4.50774,5.51129,29640000000.0,201.479370477,-0.606485604537
37,52.40475,27.5028,19.86443,21480000000.0,201.778525925,-0.605901316552
38,10.52213,61.85159,15.52715,1.918e+11,203.121989266,-0.603277364715
39,2.43197,45.76474,57.7991,25970000000.0,203.881734658,-0.601793486996
40,10.50891,61.83776,15.57419,60600000000.0,203.964732054,-0.601631382707
41,10.48319,61.85778,15.59128,1.958e+11,204.374246677,-0.600831549459
42,10.53131,61.87597,15.59538,52280000000.0,204.488254089,-0.600608878733
43,62.97848,45.59494,59.71234,27300000000.0,204.662457414,-0.600268637863
44,38.38444,50.22551,51.15559,23140000000.0,206.195629088,-0.597274161938
45,63.52726,45.94085,59.2326,26470000000.0,207.768019311,-0.594203087283
46,3.28929,36.62329,23.20002,24310000000.0,208.019747677,-0.593711430319
47,45.68303,23.0125,38.41002,29640000000.0,208.068998878,-0.593615236565
48,3.23351,36.58663,23.18792,51610000000.0,208.440207011,-0.592890220681
49,45.28547,55.58505,55.89803,49450000000.0,208.79134984,-0.592204394845
50,63.21696,45.61499,58.99976,94230000000.0,209.311223637,-0.591189016333
51,63.21883,45.61827,59.00303,61770000000.0,209.313959815,-0.591183672236
52,63.24923,45.59065,58.98501,1.004e+11,209.374155729,-0.591066102092
53,59.4278,47.89866,60.61894,25970000000.0,212.788905727,-0.584396668503
54,43.80694,18.8815,36.33736,48780000000.0,213.505784332,-0.582996514976
55,43.73885,18.79974,36.35535,23640000000.0,215.319870269,-0.579453378382
56,59.01138,48.00805,61.40858,91730000000.0,215.483128882,-0.579134513902
57,0.52246,44.55403,57.87762,28800000000.0,215.86072143,-0.578397028457
58,52.2607,27.68431,19.52058,56600000000.0,216.606785933,-0.576939871225
59,54.55043,54.01508,57.99124,65930000000.0,218.352467422,-0.573530337066
60,38.31069,49.79446,50.82172,22810000000.0,219.072994265,-0.572123058077
61,46.29153,23.88453,38.98994,42950000000.0,219.451498872,-0.571383791266
62,16.33409,4.6495,4.73657,39960000000.0,220.183882485,-0.569953354521
63,53.59075,18.18694,59.51332,25970000000.0,222.459470425,-0.565508846827
64,43.57446,18.54744,36.26665,27800000000.0,222.73673645,-0.564967311621
65,21.21427,23.34024,60.99348,21980000000.0,222.869897107,-0.564707232213
66,5.39258,32.35306,36.64946,1.052e+11,224.111209807,-0.562282793346
67,45.80372,58.3497,54.12849,33460000000.0,224.53349326,-0.561458020977
68,21.34998,23.27217,61.12647,64760000000.0,225.273173348,-0.560013333305
69,16.42353,22.674,51.52724,23470000000.0,226.58836285,-0.557444603808
70,10.29283,62.15398,16.35229,25970000000.0,226.810905318,-0.557009950551
71,21.39721,23.22407,61.29627,1.014e+11,227.327130879,-0.556001697503
72,48.18382,5.43099,28.083,40960000000.0,229.069164131,-0.552599288807
73,48.21162,5.44429,28.09299,42450000000.0,229.182259483,-0.552378399447
74,10.98737,62.6158,16.83046,34130000000.0,229.526105837,-0.551706824537
75,8.36531,41.153,31.93447,26140000000.0,230.54305195,-0.549720601659
76,44.99674,3.2585,28.21473,1.776e+11,231.107616654,-0.548617936223
77,44.97689,3.24833,28.21067,66930000000.0,231.214327591,-0.548409516424
78,44.90676,3.21249,28.23099,2.692e+11,231.303709402,-0.548234942574
79,44.97668,3.23272,28.19516,3.077e+11,231.456935363,-0.547935673118
80,53.99014,54.33009,58.48905,23470000000.0,232.612514489,-0.545678682638
81,44.85483,3.16051,28.20493,36460000000.0,232.987370859,-0.54494654129
82,53.97653,54.32354,58.50576,30130000000.0,233.227242454,-0.544478042083
83,44.87775,3.52228,27.81726,38120000000.0,233.573824986,-0.543801123075
84,32.92487,31.4384,21.78434,21810000000.0,233.664118856,-0.54362476786
85,32.90053,31.44941,21.7608,24140000000.0,233.730699184,-0.543494728156
86,30.08406,7.31593,51.88874,20980000000.0,234.163927349,-0.542648579396
87,7.39497,41.01477,23.85865,28800000000.0,234.765886483,-0.541472877962
88,44.20223,0.51518,43.0176,20980000000.0,234.947386283,-0.541118386166
89,34.76122,29.77532,28.5181,28140000000.0,235.467260081,-0.540103007655
90,15.78994,21.42778,4.41114,24140000000.0,236.789746057,-0.537520027232
91,9.87715,61.28109,16.25689,33630000000.0,236.920170537,-0.537265291921
92,17.12681,21.34673,4.08793,24140000000.0,238.134121457,-0.534894294029
93,20.0243,20.13023,3.15612,47450000000.0,238.589239045,-0.53400539249
94,21.83305,28.97609,52.73967,38120000000.0,239.618041929,-0.531996011857
95,18.26643,21.39454,3.37505,81250000000.0,240.448015887,-0.530374968971
96,46.67375,38.57758,31.2433,24640000000.0,240.448927946,-0.530373187605
97,17.74492,21.73198,3.59479,24810000000.0,241.255188363,-0.528798460229
98,42.51841,22.63756,15.11654,22810000000.0,241.495059957,-0.528329961022
99,16.44922,4.85243,3.77885,93570000000.0,244.201139883,-0.523044648665
100,15.41961,23.0551,4.52304,45780000000.0,244.783945772,-0.521906355913
101,44.79069,2.51293,28.43424,44950000000.0,244.784857832,-0.521904574548
102,44.78823,2.52186,28.40064,92570000000.0,244.978214402,-0.521526924996
103,43.5778,24.05133,18.1884,28140000000.0,245.008312359,-0.521468139924
104,15.39251,23.08255,4.52717,21810000000.0,245.077628865,-0.521332756123
105,14.93949,23.03985,4.36401,38790000000.0,245.247271894,-0.521001422082
106,12.00385,28.71082,40.61499,71920000000.0,245.599326782,-0.52031381488
107,11.87759,51.77379,34.462,30800000000.0,245.760761277,-0.519998513132
108,20.95396,23.1362,62.58283,21140000000.0,245.777178344,-0.519966448547
109,13.19172,13.3095,50.60938,34630000000.0,245.779914522,-0.51996110445
110,17.64964,22.51394,3.18301,40460000000.0,245.902130467,-0.519722401431
111,18.15014,4.5286,4.13243,65100000000.0,245.958678143,-0.519611956751
112,17.39922,22.6423,3.28924,1.727e+11,246.117376461,-0.5193019991
113,17.46641,22.65437,3.24428,43450000000.0,246.137441765,-0.519262809052
114,15.10374,23.25788,4.74855,24640000000.0,246.914516284,-0.517745085383
115,44.1382,24.49668,17.27785,41290000000.0,247.081423135,-0.51741909544
116,18.09983,22.37494,2.8748,24310000000.0,247.946055346,-0.515730360653
117,44.37104,2.49371,28.20465,28970000000.0,248.174982229,-0.515283237834
118,18.25318,4.20354,3.74248,33300000000.0,248.972122052,-0.513726324117
119,11.90756,51.75329,34.33538,1.618e+11,248.986715001,-0.513697822264
120,18.43375,4.24564,3.89478,43450000000.0,249.036878262,-0.513599847145
121,6.63333,47.11186,25.81677,47120000000.0,249.113491243,-0.513450212417
122,25.01535,53.57444,2.94265,28140000000.0,249.967178742,-0.511782854019
123,21.97305,14.38328,1.31766,23640000000.0,250.07388968,-0.51157443422
124,11.90793,51.7824,34.33038,1.395e+11,250.140470008,-0.511444394515
125,18.0048,22.73986,2.73049,34460000000.0,250.430504864,-0.510877920188
126,44.28944,24.85776,17.01025,30470000000.0,250.511678141,-0.510719378631
127,1.75204,0.73761,61.00122,26300000000.0,250.645750857,-0.510457517857
128,0.34116,63.94257,1.61397,1.235e+11,251.053441362,-0.50966124734
129,33.71127,27.40117,7.77,64100000000.0,251.084451378,-0.509600680903
130,33.72288,27.38845,7.79271,29640000000.0,251.232204983,-0.509312099642
131,33.73388,27.43197,7.77198,82740000000.0,251.413704783,-0.508957607846
132,32.37634,30.95225,24.86128,58100000000.0,251.473900696,-0.508840037702
133,0.29793,63.91897,1.65796,1.165e+11,251.684586393,-0.5084285422
134,32.3522,30.95944,24.82652,1.34e+11,251.749342603,-0.508302065228
135,22.00798,14.35063,1.3229,48950000000.0,252.242766682,-0.507338346325
136,27.39878,31.63406,49.34262,48780000000.0,252.595733628,-0.506648957757
137,32.37807,30.83043,25.01911,23970000000.0,252.666874253,-0.506510011224
138,27.37307,31.6585,49.32549,57270000000.0,252.854758468,-0.506143049867
139,27.47943,32.04331,49.5073,55270000000.0,253.256976617,-0.505357467545
140,21.61806,21.8776,63.00327,40290000000.0,253.334501657,-0.505206051451
141,32.72365,30.30233,25.73907,38960000000.0,253.435740239,-0.505008319847
142,18.54535,4.24902,3.77356,3.44e+11,253.868056344,-0.504163952453
143,47.6315,43.93652,21.41513,24640000000.0,253.948317562,-0.504007192262
144,38.99514,44.42765,53.60391,30970000000.0,254.100631464,-0.503709704172
145,20.89185,22.30299,63.22168,83910000000.0,254.225583587,-0.503465657056
146,20.90509,22.2749,63.2252,1.16e+11,254.228319765,-0.503460312958
147,20.63164,22.46171,63.5291,25310000000.0,254.263890078,-0.503390839692
148,34.21922,27.21958,8.1323,21980000000.0,254.268450374,-0.503381932863
149,46.84998,14.42507,60.28798,27140000000.0,254.327734228,-0.503266144085
150,20.66013,22.41811,63.53701,21640000000.0,254.394314557,-0.503136104381
151,20.01101,22.61271,0.01479,22640000000.0,254.395226616,-0.503134323015
152,0.19384,63.49535,2.7982,24310000000.0,254.504673732,-0.502920559118
153,32.79024,30.16494,25.73764,31960000000.0,254.738160911,-0.502464529471
154,25.638,30.06262,49.38452,3.463e+11,254.991713395,-0.501969309776
155,0.10572,0.59861,1.61205,43620000000.0,255.06194196,-0.501832144609
156,27.61504,32.3314,49.55885,23640000000.0,255.186894084,-0.501588097493
157,0.0928,0.63431,1.62527,35460000000.0,255.213343803,-0.501536437884
158,25.60674,30.03048,49.36938,4.697e+11,255.232497048,-0.501499029202
159,25.60566,30.01434,49.38003,6.446e+11,255.242529701,-0.501479434178
160,25.60377,30.01062,49.37104,1.419e+11,255.278100013,-0.501409960912
161,0.0991,1.18578,1.4379,23640000000.0,255.486049532,-0.501003809507
162,25.60375,29.85367,49.31377,24140000000.0,255.517059548,-0.50094324307
163,4.23387,52.20453,38.5082,76080000000.0,255.607353418,-0.500766887855
164,30.64928,31.24958,22.80912,21480000000.0,256.098041319,-0.499808513049
165,4.27235,52.18078,38.53343,91570000000.0,256.155501054,-0.499696287003
166,0.21332,61.89352,4.38237,81080000000.0,256.247619043,-0.499516369057
167,19.35711,22.23414,1.86287,88570000000.0,256.498435349,-0.499026493459
168,52.14313,17.6292,57.30076,33460000000.0,256.525797128,-0.498973052485
169,19.37851,22.25733,1.83606,90570000000.0,256.580520685,-0.498866170536
170,19.31486,22.26275,1.83073,23470000000.0,256.622475413,-0.498784227709
171,18.576,4.27605,3.71434,24470000000.0,256.709121046,-0.498614997957
172,19.67109,22.6598,0.3917,31630000000.0,256.724626054,-0.498584714738
173,32.80688,30.02014,25.84374,1.669e+12,256.741043121,-0.498552650154
174,53.28762,17.54694,56.97208,65760000000.0,256.789382264,-0.498458237766
175,25.56763,29.89265,49.44938,21640000000.0,256.93713587,-0.498169656505
176,4.30306,52.19863,38.55255,57100000000.0,256.969057945,-0.498107308701
177,38.94865,44.35614,54.07963,1.04e+11,257.146909507,-0.497759942369
178,53.19554,17.49837,56.97047,29640000000.0,257.241763674,-0.497574680325
179,19.76501,22.14155,1.53101,30630000000.0,257.33661784,-0.49738941828
180,32.68183,30.05612,25.83557,21310000000.0,257.4405926,-0.497186342578
181,32.79483,29.95732,25.86055,4.006e+11,257.69961744,-0.496680434688
182,0.03823,62.92712,3.47593,46780000000.0,257.814536911,-0.496455982596
183,4.2646,33.27961,40.72681,21480000000.0,258.033431141,-0.496028454802
184,4.25106,33.28332,40.75286,26970000000.0,258.168415917,-0.495764812662
185,32.89902,29.67375,26.44821,23970000000.0,258.198513874,-0.495706027591
186,25.30916,29.54971,49.57975,26300000000.0,258.283335388,-0.49554036057
187,26.57172,10.87945,17.62805,32960000000.0,258.464835188,-0.495185868774
188,63.97855,62.96541,3.39429,1.946e+11,258.83604332,-0.49446085289
189,41.82094,35.37891,57.90134,27800000000.0,258.946402495,-0.494245307627
190,32.64091,29.94495,25.68697,31300000000.0,258.99200546,-0.494156239337
191,17.15121,4.92393,3.24038,73250000000.0,259.216372046,-0.493718023347
192,17.13179,4.93064,3.23253,55270000000.0,259.290248849,-0.493573732717
193,63.93256,62.97868,3.37024,25470000000.0,259.400608024,-0.493358187454
194,32.40108,28.60389,6.32686,48450000000.0,259.423409506,-0.493313653309
195,32.77954,29.82601,25.87402,37130000000.0,259.469012471,-0.493224585018
196,15.17138,15.83188,24.70234,22640000000.0,259.720740836,-0.492732928055
197,32.7826,29.79266,25.90523,1.021e+11,259.793705579,-0.49259041879
198,35.92917,51.17898,5.08051,74750000000.0,260.330908504,-0.491541194329
199,46.36167,17.6541,23.81847,21810000000.0,260.516056541,-0.491179577069
200,49.4367,23.72966,40.15722,31800000000.0,260.686611629,-0.490846461663
201,25.01621,29.12951,49.51349,34960000000.0,260.946548527,-0.490338772407
202,21.33731,53.92719,7.80808,30970000000.0,260.991239433,-0.490251485483
203,25.05128,29.6489,49.25613,1.986e+11,261.169090995,-0.48990411915
204,20.74815,53.32858,7.53805,68430000000.0,261.448181139,-0.489359021212
205,2.61963,0.30853,59.36221,30800000000.0,261.491959985,-0.489273515653
206,63.93566,1.0707,1.32601,1.349e+11,261.657042718,-0.488951088442
207,25.02175,29.63753,49.20824,72420000000.0,261.695349208,-0.488876271078
208,21.42472,53.95961,7.82346,35800000000.0,261.980823767,-0.48831870358
209,23.12477,57.7335,59.49814,22140000000.0,262.322846003,-0.487650691401
210,41.82679,12.18385,3.84363,23140000000.0,262.450534304,-0.487401300188
211,41.51554,12.23527,3.53431,21480000000.0,262.822654496,-0.486674502938
212,46.69507,6.0026,30.39714,41460000000.0,263.474776891,-0.485400826384
213,46.68112,6.00197,30.40688,47620000000.0,263.60520137,-0.485146091073
214,17.71432,53.60132,41.12529,34630000000.0,263.805854415,-0.484754190595
215,19.29141,27.71374,51.51392,30630000000.0,264.137843998,-0.484105773441
216,17.05171,36.13655,31.54144,75590000000.0,264.384100008,-0.483624804672
217,41.16586,12.2373,3.13557,1.375e+11,264.545534503,-0.483309502924
218,0.23088,60.52136,5.49092,30630000000.0,264.611202772,-0.483181244586
219,0.2084,60.40076,5.45644,50940000000.0,264.694200168,-0.483019140297
220,0.22066,60.43284,5.53221,56110000000.0,264.945016474,-0.482529264699
221,56.77898,33.69926,30.95697,44790000000.0,264.986971201,-0.482447321872
222,56.78199,33.69307,30.9443,37130000000.0,265.071792716,-0.482281654852
223,0.15904,60.43666,5.51601,5.977e+11,265.214986025,-0.48200198042
224,39.37516,27.50839,62.26056,29470000000.0,265.268797523,-0.481896879837
225,39.34597,27.51307,62.23956,22810000000.0,265.508669118,-0.481428380629
226,42.32302,11.66259,4.81052,43950000000.0,265.702025688,-0.481050731078
227,49.5986,17.53784,58.4618,27140000000.0,266.027630856,-0.480414783484
228,40.1122,50.18218,47.32446,40620000000.0,266.219163308,-0.480040696664
229,24.13695,0.92484,19.52691,21310000000.0,266.704378853,-0.479093010053
230,63.94202,61.20432,5.7672,21980000000.0,266.726268276,-0.479050257274
231,38.90291,27.99374,61.76292,53110000000.0,267.309074165,-0.477911964522
232,4.88285,51.9819,38.84124,1.311e+12,267.567186945,-0.477407837998
233,8.90218,54.32661,17.2411,69760000000.0,267.918329773,-0.476722012161
234,4.88237,51.98494,38.85015,3.25e+11,267.929274485,-0.476700635772
235,4.9589,52.07487,38.82542,1.036e+11,267.997678932,-0.476567033336
236,41.50059,23.19158,19.74334,28300000000.0,268.023216592,-0.476517155093
237,5.45951,43.67559,27.76052,51280000000.0,268.12901547,-0.476310516659
238,41.49629,23.1876,19.74693,29640000000.0,268.159113427,-0.476251731588
239,5.43876,43.68174,27.78396,26470000000.0,268.172794317,-0.4762250111
240,39.56029,27.18351,62.57935,60270000000.0,268.230254052,-0.476112785054
241,39.59926,27.1962,62.60863,23310000000.0,268.253967594,-0.476066469543
242,4.89092,52.03233,38.85267,72760000000.0,268.404457377,-0.475772544185
243,8.88291,54.40682,17.29348,32800000000.0,268.850454372,-0.474901456304
244,19.17852,46.15384,37.55822,34630000000.0,269.231695157,-0.474156845396
245,24.96795,51.68788,2.66363,36960000000.0,269.480687345,-0.47367053253
246,51.78711,29.68381,38.85065,81080000000.0,269.562772681,-0.473510209607
247,11.43676,29.37787,41.46496,31470000000.0,269.859191952,-0.472931265719
248,4.95341,52.01595,38.88945,80250000000.0,269.893850205,-0.472863573818
249,10.49893,51.91143,14.35026,21810000000.0,269.936716992,-0.472779849625
250,32.61327,29.19424,26.11276,39120000000.0,270.057108819,-0.472544709338
251,22.89102,47.5156,38.88717,24470000000.0,270.296068354,-0.472077991496
252,43.12405,22.65302,19.35314,1.105e+11,270.406427528,-0.471862446234
253,43.08831,22.67986,19.38731,39290000000.0,270.431053129,-0.471814349357
254,0.536,56.79292,6.96073,29470000000.0,270.597047921,-0.471490140779
255,5.01659,51.97284,38.92235,48780000000.0,270.917180733,-0.47086488138
256,42.3905,12.06687,4.58021,30970000000.0,271.02480373,-0.470654680215
257,5.41119,34.34323,37.02031,43620000000.0,271.077703169,-0.470551360998
258,37.17759,41.42148,61.4302,27800000000.0,271.093208177,-0.470521077779
259,4.94201,52.09514,38.91075,1.099e+11,271.266499443,-0.470182618275
260,5.08535,52.02025,38.91996,24470000000.0,271.366825965,-0.469986668036
261,4.9147,52.00224,38.93614,64100000000.0,271.41242893,-0.469897599746
262,46.04852,17.39358,24.36501,22310000000.0,271.437054531,-0.469849502869
263,4.99652,52.10512,38.93159,24810000000.0,272.167614026,-0.468422628856
264,39.41054,11.77337,2.18702,25140000000.0,272.257907896,-0.468246273641
265,19.7623,46.09857,38.01914,44120000000.0,272.539734218,-0.467695831606
266,47.72942,25.44376,40.25813,36790000000.0,272.991203569,-0.46681405553
267,47.07495,32.28075,24.76831,44120000000.0,273.085145676,-0.466630574852
268,22.61716,62.01292,20.13147,21480000000.0,273.111595395,-0.466578915243
269,44.90433,24.86666,16.44593,33460000000.0,273.132572759,-0.46653794383
270,39.39536,11.83458,2.17639,1.437e+11,273.375180532,-0.466064100524
271,47.07136,32.30259,24.77941,44950000000.0,273.411662903,-0.465992845892
272,5.39576,34.39978,37.03033,48780000000.0,273.570361221,-0.465682888241
273,21.66036,26.74761,51.78919,30300000000.0,273.870428728,-0.46509681889
274,24.24747,38.42407,32.90786,43290000000.0,274.091147078,-0.464665728364
275,17.66666,54.87786,54.70394,26300000000.0,274.415840186,-0.464031562136
276,25.39206,53.61192,4.33688,46280000000.0,274.48880493,-0.463889052871
277,25.41167,53.63455,4.36456,62760000000.0,274.497925523,-0.463871239213
278,38.49175,26.76447,61.82712,7.014e+11,274.642030891,-0.463589783415
279,23.22173,24.73514,50.88726,20980000000.0,274.725940346,-0.463425897761
280,39.57638,11.93783,2.16456,36130000000.0,274.792520675,-0.463295858057
281,19.07587,45.92377,37.79223,3.198e+11,275.172849401,-0.462553028514
282,8.77618,55.38604,18.31475,22310000000.0,275.185618231,-0.462528089393
283,5.19522,44.35418,27.44179,41460000000.0,275.282296516,-0.462339264617
284,42.24328,53.29829,60.63163,55270000000.0,276.077612221,-0.460785913631
285,19.07396,45.88843,37.85831,4.588e+11,276.312011459,-0.460328102619
286,4.9633,52.11283,39.04651,24140000000.0,276.539114224,-0.459884542532
287,61.41018,39.92628,35.74967,39790000000.0,277.28061843,-0.458436292129
288,8.55047,28.08652,33.09663,26970000000.0,277.401010257,-0.458201151842
289,24.63288,20.12142,62.38976,27800000000.0,277.817821354,-0.457387067667
290,43.62093,1.27069,27.96271,25470000000.0,277.93912524,-0.457150146015
291,18.99648,45.81872,37.90734,22810000000.0,278.011177925,-0.457009418116
292,38.53799,26.37784,62.04816,66100000000.0,278.978872836,-0.455119388992
293,38.52638,26.36005,62.07338,72920000000.0,279.355553325,-0.454383684913
294,12.77469,18.85943,11.31126,41460000000.0,279.371970392,-0.454351620328
295,63.81171,5.45867,14.61184,22480000000.0,279.703959975,-0.453703203174
296,20.70713,3.96332,25.99089,2.487e+11,280.025916906,-0.453074381043
297,38.50525,11.66367,1.62138,31630000000.0,280.159077563,-0.452814301635
298,63.38951,0.61316,5.20682,25470000000.0,280.238426721,-0.45265932281
299,22.3235,25.39224,51.0088,31960000000.0,280.676215183,-0.451804267221
300,36.92884,51.73895,4.53561,28970000000.0,280.687159894,-0.451782890831
301,32.17464,26.3532,10.00277,64600000000.0,280.711785495,-0.451734793955
302,5.25898,52.20687,39.1207,1.465e+11,280.811199958,-0.451540625081
303,24.1652,29.10268,48.24242,48110000000.0,280.846770271,-0.451471151815
304,52.62862,28.35704,39.2491,35800000000.0,280.930679726,-0.45130726616
305,24.02968,1.86163,20.67685,23310000000.0,280.955305327,-0.451259169284
306,49.08621,2.34718,46.59805,21310000000.0,280.959865623,-0.451250262454
307,20.68648,3.95169,26.06186,62600000000.0,280.980842987,-0.451209291041
308,43.55561,1.13489,27.92674,36960000000.0,281.012765062,-0.451146943238
309,24.13049,29.07399,48.22618,43620000000.0,281.400390262,-0.450389862769
310,63.65135,5.49299,14.49819,97730000000.0,281.491596192,-0.450211726188
311,63.67185,5.48151,14.57946,21140000000.0,281.493420311,-0.450208163456
312,23.25684,35.96853,33.49567,25970000000.0,281.525342386,-0.450145815653
313,12.68483,6.47924,62.26778,25470000000.0,281.607427722,-0.44998549273
314,63.63324,5.49954,14.43609,2.566e+11,281.684040703,-0.449835858002
315,63.61806,5.6296,14.42831,32470000000.0,281.709578363,-0.449785979759
316,63.62162,5.54435,14.44633,6.207e+11,281.798048115,-0.449613187276
317,63.61706,5.56028,14.41194,1.795e+11,281.849123435,-0.44951343079
318,21.87257,53.55587,7.52369,1.054e+11,282.170168307,-0.448886390026
319,22.04176,53.71247,7.54743,30630000000.0,282.191145671,-0.448845418612
320,5.08222,53.81905,38.94346,1.192e+11,282.301504845,-0.448629873349
321,63.63115,4.3265,16.90783,34300000000.0,282.785808331,-0.447683968104
322,22.07736,53.72432,7.48957,1.577e+11,282.896167505,-0.447468422841
323,22.05606,53.68698,7.48944,96730000000.0,283.284704765,-0.446709561007
324,22.05168,53.67386,7.52663,54440000000.0,283.331219789,-0.44661871135
325,20.99812,3.5745,25.43721,33300000000.0,283.354021271,-0.446574177205
326,30.84973,25.25578,10.63226,27970000000.0,283.481709572,-0.446324785992
327,10.14684,62.96793,20.52809,55610000000.0,283.552850197,-0.446185839459
328,16.39525,60.52944,34.15802,22640000000.0,283.559234612,-0.446173369898
329,42.59596,12.7258,3.93173,54770000000.0,283.764447953,-0.445772562591
330,21.49228,46.8636,38.73098,31960000000.0,283.815523274,-0.445672806106
331,63.64539,5.88388,13.51886,1.044e+11,283.880279484,-0.445546329133
332,63.67056,5.91252,13.49573,2.126e+11,284.271552921,-0.444782123201
333,47.8512,55.69251,59.16156,36790000000.0,284.507776278,-0.444320749456
334,13.52261,49.23444,23.42786,55110000000.0,284.59624603,-0.444147956973
335,23.74351,0.18671,20.197,86410000000.0,284.689276078,-0.44396625766
336,20.41711,4.38112,26.29638,24970000000.0,284.840677921,-0.443670550936
337,21.85635,3.62903,27.11325,97730000000.0,284.868951759,-0.443615328596
338,60.89117,40.23751,35.22173,94900000000.0,284.913642664,-0.443528041671
339,23.75542,0.19155,20.221,1.702e+11,285.027650076,-0.443305370945
340,5.20234,42.49062,25.32717,35800000000.0,285.162634852,-0.443041728805
341,23.74361,0.20511,20.24535,1.618e+11,285.168107207,-0.44303104061
342,63.63488,5.97934,13.47924,1.397e+11,285.777362816,-0.44184108825
343,3.68247,56.50381,30.63893,2.103e+11,285.808372832,-0.441780521812
344,10.64774,61.63875,19.46086,36290000000.0,286.001729402,-0.441402872261
345,40.16929,33.80037,56.65509,27640000000.0,286.135802119,-0.441141011487
346,60.87415,40.28118,35.22688,1.05e+11,286.227920107,-0.44096109354
347,20.14644,4.61237,26.50667,6.08e+11,286.277171309,-0.440864899786
348,20.75185,4.48109,27.02753,33130000000.0,286.468703761,-0.440490812966
349,20.07258,4.54366,26.45073,1.184e+11,286.486944947,-0.44045518565
350,12.09968,56.39317,28.98028,56940000000.0,286.697630644,-0.440043690148
351,50.46386,55.11372,60.78754,22480000000.0,287.15548441,-0.439149444512
352,21.54124,25.57473,50.83411,40960000000.0,287.274964177,-0.438916085591
353,10.26237,50.67243,13.20657,1.016e+11,287.564086974,-0.43835139263
354,21.08644,4.026,27.2467,68260000000.0,287.756531485,-0.437975524444
355,9.4496,56.41515,20.73655,51440000000.0,287.765652078,-0.437957710786
356,21.5459,25.57504,50.80111,43790000000.0,287.812167102,-0.437866861129
357,24.40208,25.68616,63.65859,21640000000.0,288.022852799,-0.437455365627
358,11.76991,6.60154,61.5473,52440000000.0,288.102201957,-0.437300386802
359,63.69924,4.36251,17.2749,1.247e+11,288.304679121,-0.436904923592
360,38.50238,12.03153,1.75155,32800000000.0,288.433279481,-0.436653751013
361,0.41573,38.09021,22.10563,41290000000.0,288.634844585,-0.436260069169
362,8.56865,57.11518,20.24872,28640000000.0,288.677711372,-0.436176344976
363,63.69664,4.33231,17.30133,1.059e+11,288.701424914,-0.436130029465
364,63.82606,2.18881,1.27945,34800000000.0,288.747939938,-0.436039179809
365,12.82746,55.97342,29.55674,1.642e+11,289.10637924,-0.435339103046
366,19.71667,5.12826,26.65996,34460000000.0,289.214914296,-0.435127120515
