,X,Y,Z,M200c,Density,Contrast
99,48.21162,5.44429,28.09299,42450000000.0,356.216158148,-0.304265316117
100,48.18382,5.43099,28.083,40960000000.0,356.372918339,-0.303959143869
101,13.19172,13.3095,50.60938,34630000000.0,356.486925751,-0.303736473142
102,48.83237,39.76329,19.48147,27140000000.0,356.999959104,-0.302734454875
103,25.94219,19.74487,60.92045,23310000000.0,357.912018398,-0.300953089065
104,2.61963,0.30853,59.36221,30800000000.0,358.353797119,-0.300090240002
105,18.84153,58.95552,32.20046,26800000000.0,358.567561016,-0.29967273239
106,11.82967,15.21346,51.05024,38120000000.0,358.710070281,-0.299394393982
107,4.78013,16.50452,30.65716,34460000000.0,359.123347149,-0.2985872126
108,3.3824,34.0104,46.48673,48950000000.0,359.622129575,-0.297613028173
109,45.5715,56.59852,17.83767,27470000000.0,360.106661075,-0.296666677587
110,46.84998,14.42507,60.28798,27140000000.0,360.163664781,-0.296555342224
111,23.12477,57.7335,59.49814,22140000000.0,361.431997238,-0.294078130395
112,42.61286,55.56313,55.51619,29300000000.0,361.474750017,-0.293994628873
113,59.94617,50.73037,52.26289,29130000000.0,361.588757429,-0.293771958147
114,33.50769,3.51027,21.15325,26470000000.0,361.617259282,-0.293716290465
115,25.01535,53.57444,2.94265,28140000000.0,361.802521326,-0.293354450535
116,13.71852,48.11126,12.83502,28800000000.0,362.173045414,-0.292630770675
117,41.49238,34.00999,49.21776,42950000000.0,362.771584326,-0.291461749363
118,15.04168,31.6252,34.87996,25970000000.0,363.042351929,-0.290932906388
119,22.61716,62.01292,20.13147,21480000000.0,364.795215885,-0.287509343974
120,46.00077,41.76277,48.96113,24140000000.0,365.236994606,-0.28664649491
121,45.17266,54.8303,23.26762,35630000000.0,365.479260356,-0.286173319617
122,33.77024,40.15746,62.70568,21310000000.0,365.550514989,-0.286034150413
123,43.16917,17.97611,36.13613,21640000000.0,366.020795562,-0.285115633667
124,11.43676,29.37787,41.46496,31470000000.0,366.43407243,-0.284308452285
125,18.93094,8.01234,63.22477,24470000000.0,366.619334474,-0.283946612355
126,35.68801,27.20854,63.72804,29130000000.0,366.904353004,-0.28338993554
127,42.48652,23.43927,4.58847,61270000000.0,367.146618754,-0.282916760247
128,54.1909,12.94803,20.711,30970000000.0,368.001674342,-0.2812467298
129,39.26715,54.5056,19.41165,35290000000.0,368.015925269,-0.28121889596
130,26.27461,1.54618,14.72518,30300000000.0,368.343696578,-0.280578717622
131,14.9727,48.81121,18.00368,44620000000.0,368.756973445,-0.27977153624
132,2.69067,63.88866,35.29654,33630000000.0,368.970737342,-0.279354028628
133,1.16935,38.00446,53.28374,34800000000.0,369.540774401,-0.278240674997
134,33.87727,3.37423,22.04014,30630000000.0,369.825792931,-0.277683998182
135,22.39382,6.79835,31.38821,44450000000.0,369.982553122,-0.277377825933
136,11.60684,26.39429,42.36592,70590000000.0,370.467084622,-0.276431475347
137,61.96024,1.96142,57.49914,33130000000.0,370.609593887,-0.27615313694
138,22.10535,42.92491,51.99739,22140000000.0,371.151129093,-0.27509545099
139,7.43748,29.0476,61.83049,21140000000.0,371.193881872,-0.275011949468
140,33.91177,3.37138,22.05398,36460000000.0,371.478900402,-0.274455272653
141,12.03453,49.32309,5.56514,23470000000.0,371.706915225,-0.2740099312
142,1.41146,38.21579,52.17986,22140000000.0,371.749668005,-0.273926429678
143,28.773,23.01982,3.26556,45780000000.0,371.963431902,-0.273508922066
144,61.73295,18.38109,21.94902,21480000000.0,372.034686534,-0.273369752863
145,56.45217,39.37467,47.92788,24640000000.0,372.37670877,-0.272701740684
146,27.25923,41.0978,39.44437,26640000000.0,372.462214329,-0.272534737639
147,17.51894,21.27271,27.48194,32300000000.0,372.57622174,-0.272312066913
148,22.57657,13.85746,4.70055,30130000000.0,372.604723593,-0.272256399232
149,54.44019,62.84335,0.3389,21640000000.0,373.231764358,-0.271031710238
150,30.64928,31.24958,22.80912,21480000000.0,373.488281035,-0.270530701104
151,56.77898,33.69926,30.95697,44790000000.0,374.1153218,-0.26930601211
152,20.74901,42.47259,26.01986,21310000000.0,374.428842182,-0.268693667613
153,56.78199,33.69307,30.9443,37130000000.0,374.457344035,-0.268637999932
154,12.28412,14.91362,50.91314,43450000000.0,374.457344035,-0.268637999932
155,12.00385,28.71082,40.61499,71920000000.0,376.238709844,-0.265158769835
156,40.1122,50.18218,47.32446,40620000000.0,376.423971888,-0.264796929905
157,30.30722,15.71277,6.18989,52110000000.0,376.666237638,-0.264323754612
158,46.67375,38.57758,31.2433,24640000000.0,377.478540447,-0.262737225689
159,24.40208,25.68616,63.65859,21640000000.0,377.535544153,-0.262625890325
160,32.42838,4.13147,19.23147,1.052e+11,377.678053418,-0.262347551918
161,53.75599,26.63067,20.03547,42450000000.0,378.319345109,-0.261095029083
162,54.61744,29.42565,48.03741,36290000000.0,379.060393286,-0.259647669363
163,52.89591,25.31143,18.43209,22810000000.0,379.145898845,-0.259480666318
164,48.74728,44.96925,5.18561,33460000000.0,379.259906257,-0.259257995592
165,14.87741,49.14428,18.60048,25470000000.0,379.901197948,-0.258005472758
166,47.07495,32.28075,24.76831,44120000000.0,381.240785037,-0.255389091725
167,8.36531,41.153,31.93447,26140000000.0,382.43786286,-0.253051049101
168,47.07136,32.30259,24.77941,44950000000.0,382.580372125,-0.252772710693
169,53.59075,18.18694,59.51332,25970000000.0,383.677693464,-0.250629504954
170,56.25614,58.41187,14.83263,22980000000.0,385.701325023,-0.246677099564
171,46.62433,47.71774,13.49213,26640000000.0,385.843834288,-0.246398761157
172,8.76797,40.11401,10.6898,70590000000.0,386.812897288,-0.244506059984
173,7.19677,2.73681,48.6799,24470000000.0,386.869900994,-0.244394724621
174,38.97243,27.09491,29.69646,89900000000.0,386.941155626,-0.244255555417
175,24.80333,38.36755,39.71022,24310000000.0,387.268926935,-0.24361537708
176,18.35754,57.85741,30.34635,34960000000.0,387.625200097,-0.24291953106
177,3.41173,55.14209,39.24536,21310000000.0,388.708270509,-0.240804159162
178,22.91152,1.72003,2.0852,30470000000.0,389.420816833,-0.239412467123
179,56.00641,36.8702,3.00827,30470000000.0,389.477820539,-0.23930113176
180,37.69843,25.80818,30.68218,23810000000.0,390.204617789,-0.237881605881
181,37.74921,25.77354,30.31588,89070000000.0,390.60364373,-0.237102258339
182,7.52886,15.77102,20.86751,32630000000.0,390.689149289,-0.236935255295
183,37.78563,25.7747,30.35986,1.17e+11,390.817407627,-0.236684750728
184,63.31429,12.54237,23.60306,37290000000.0,390.84590948,-0.236629083046
185,48.92773,42.66749,33.3221,24640000000.0,390.988418745,-0.236350744639
186,59.78923,27.80384,30.42517,38290000000.0,391.159429863,-0.236016738549
187,63.32551,12.54788,23.60017,33460000000.0,391.900478039,-0.234569378829
188,39.09578,20.91928,63.30025,26300000000.0,392.784035481,-0.232843680702
189,3.78442,38.64257,7.83185,31960000000.0,392.855290113,-0.232704511498
190,15.59441,55.07087,23.20906,22480000000.0,392.955046598,-0.232509674612
191,42.90271,15.59567,36.02161,51610000000.0,393.026301231,-0.232370505409
192,19.46884,48.73124,62.71651,29300000000.0,393.154559569,-0.232120000842
193,46.29153,23.88453,38.98994,42950000000.0,393.240065128,-0.231952997797
194,38.18136,27.01505,30.25798,27800000000.0,393.411076246,-0.231618991708
195,40.88295,16.3314,35.43847,22310000000.0,393.924109599,-0.23061697344
196,63.33588,12.56009,23.60504,41290000000.0,393.952611452,-0.230561305759
197,10.03845,10.23896,44.51321,40620000000.0,394.593903143,-0.229308782924
198,16.91954,8.10879,63.66404,34460000000.0,396.574781923,-0.225439879057
199,30.03094,15.69348,6.55587,34300000000.0,396.959556938,-0.224688365356
200,45.28547,55.58505,55.89803,49450000000.0,397.016560644,-0.224577029993
201,15.51022,49.47923,53.57681,35460000000.0,397.230324541,-0.224159522382
202,25.39206,53.61192,4.33688,46280000000.0,397.344331952,-0.223936851655
203,37.73921,41.21029,9.61513,34300000000.0,397.458339364,-0.223714180929
204,39.09946,20.89227,63.30739,22810000000.0,397.743357894,-0.223157504114
205,25.41167,53.63455,4.36456,62760000000.0,397.914369011,-0.222823498025
206,37.73253,41.24249,9.6407,30800000000.0,398.028376423,-0.222600827298
207,51.36469,7.70068,50.71059,27300000000.0,398.256391247,-0.222155485846
208,28.38921,2.83826,3.767,22980000000.0,398.341896806,-0.221988482801
209,52.36502,17.40507,21.09252,23470000000.0,398.398900512,-0.221877147438
210,10.01746,40.89677,10.68627,45280000000.0,398.612664409,-0.221459639827
211,21.49228,46.8636,38.73098,31960000000.0,399.923749644,-0.218898926476
212,43.57446,18.54744,36.26665,27800000000.0,400.080509836,-0.218592754228
213,13.29014,48.62365,43.27462,34800000000.0,400.137513541,-0.218481418864
214,17.2269,56.86362,28.74576,55770000000.0,400.166015394,-0.218425751183
215,16.8806,8.00727,63.61983,28800000000.0,400.351277439,-0.218063911253
216,47.57626,32.78409,24.56828,45120000000.0,400.964067277,-0.2168670561
217,34.37745,44.3053,35.93366,48950000000.0,401.206333027,-0.216393880807
218,33.86871,32.16685,54.92459,23140000000.0,401.933130277,-0.214974354927
219,22.95737,13.62822,4.28961,37460000000.0,402.346407145,-0.214167173545
220,1.79555,41.4585,57.4057,30970000000.0,402.403410851,-0.214055838182
221,48.75117,16.89963,9.64904,24810000000.0,402.902193277,-0.213081653755
222,24.96795,51.68788,2.66363,36960000000.0,402.916444204,-0.213053819914
223,63.38951,0.61316,5.20682,25470000000.0,402.944946057,-0.212998152233
224,15.2786,30.82659,34.84797,24810000000.0,405.011330396,-0.208962245321
225,13.08485,49.41617,43.12585,36130000000.0,405.937640616,-0.207153045671
226,41.82094,35.37891,57.90134,27800000000.0,406.023146175,-0.206986042627
227,54.55043,54.01508,57.99124,65930000000.0,406.16565544,-0.206707704219
228,1.75204,0.73761,61.00122,26300000000.0,406.507677675,-0.20603969204
229,27.3964,24.46662,61.48933,50940000000.0,406.678688793,-0.205705685951
230,35.59606,45.91059,7.556,2.494e+11,408.360298117,-0.20242129274
231,4.25106,33.28332,40.75286,26970000000.0,408.688069426,-0.201781114403
232,6.06157,29.75438,35.40723,45120000000.0,408.916084249,-0.20133577295
233,31.65641,20.82372,41.43203,87240000000.0,408.958837029,-0.201252271428
234,55.42265,32.44745,6.28337,41790000000.0,409.443368529,-0.200305920842
235,31.63789,20.83231,41.45783,90570000000.0,409.457619455,-0.200278087001
236,30.39124,63.61541,60.11794,23470000000.0,409.500372235,-0.200194585479
237,31.63521,20.82693,41.43076,64260000000.0,409.628630573,-0.199944080912
238,37.22823,46.86552,3.19669,38460000000.0,410.554940794,-0.198134881262
239,47.50481,37.43578,16.99012,25810000000.0,410.968217662,-0.197327699879
240,43.73885,18.79974,36.35535,23640000000.0,411.082225074,-0.197105029153
241,5.6214,30.02182,35.16835,25640000000.0,411.096476,-0.197077195312
242,38.46795,33.22746,58.10499,25470000000.0,411.139228779,-0.19699369379
243,32.25454,22.51265,32.68114,22140000000.0,411.352992677,-0.196576186179
244,59.53318,17.04445,46.1895,27470000000.0,411.638011206,-0.196019509363
245,31.38694,20.60987,41.17108,88740000000.0,412.022786221,-0.195267995662
246,4.2646,33.27961,40.72681,21480000000.0,412.450314015,-0.194432980439
247,19.68875,50.39016,53.51862,31960000000.0,413.234114971,-0.192902119197
248,20.0404,33.66003,3.2902,32130000000.0,413.789901104,-0.191816599407
249,15.35497,21.45452,12.74484,28140000000.0,413.932410368,-0.191538260999
250,10.98737,62.6158,16.83046,34130000000.0,413.946661295,-0.191510427158
251,12.45782,26.48829,36.1056,75590000000.0,414.53094928,-0.190369239687
252,45.68303,23.0125,38.41002,29640000000.0,414.630705766,-0.190174402802
253,31.78904,2.99833,16.38777,29300000000.0,415.229244678,-0.189005381489
254,12.46825,26.51847,36.07664,41790000000.0,415.243495604,-0.188977547648
255,43.80694,18.8815,36.33736,48780000000.0,415.357503016,-0.188754876922
256,6.42299,12.23509,50.93973,30630000000.0,416.02729656,-0.187446686406
257,47.25151,57.92559,12.3085,21980000000.0,416.326566016,-0.18686217575
258,26.06929,50.86868,10.23996,23140000000.0,416.625835472,-0.186277665094
259,54.69617,12.16297,48.19026,33800000000.0,417.509392913,-0.184551966966
260,47.24656,57.93635,12.27202,34460000000.0,418.321695722,-0.182965438042
261,8.77618,55.38604,18.31475,22310000000.0,418.378699428,-0.182854102679
262,41.84917,28.39799,3.02009,38460000000.0,418.549710546,-0.18252009659
263,34.7345,42.53357,53.2284,21310000000.0,419.390515208,-0.180877899984
264,49.52746,32.67953,47.33344,21480000000.0,420.131563385,-0.179430540264
265,47.28269,57.9511,12.26863,87070000000.0,420.359578208,-0.178985198812
266,54.76981,63.1996,0.18949,27970000000.0,420.516338399,-0.178679026564
267,2.21313,56.16903,44.1772,1.33e+11,421.157630091,-0.177426503729
268,47.6315,43.93652,21.41513,24640000000.0,421.44264862,-0.176869826914
269,52.95131,53.08787,25.51389,63100000000.0,421.841674562,-0.176090479372
270,52.9744,53.06252,25.48262,24470000000.0,422.183696797,-0.175422467194
271,52.85916,27.15522,19.98789,31130000000.0,422.383209768,-0.175032793423
272,52.98835,53.06916,25.47221,38120000000.0,422.511468106,-0.174782288856
273,10.9585,51.76852,25.13534,22140000000.0,423.637291297,-0.172583415435
274,19.46263,24.90256,44.44517,24310000000.0,424.207328356,-0.171470061804
275,62.53278,58.33919,11.74399,22140000000.0,424.478095959,-0.17094121883
276,49.89349,14.74953,46.65492,30970000000.0,424.478095959,-0.17094121883
277,8.88291,54.40682,17.29348,32800000000.0,424.67760893,-0.170551545059
278,8.90218,54.32661,17.2411,69760000000.0,425.133638577,-0.169660862154
279,48.05873,33.13499,24.7145,28300000000.0,426.558731224,-0.166877478077
280,13.28715,56.36603,52.81527,21810000000.0,427.086015504,-0.165847625969
281,48.94096,17.20551,57.08228,60770000000.0,427.342532181,-0.165346616835
282,29.95562,4.8737,18.11609,20980000000.0,427.698805342,-0.164650770816
283,47.63917,54.56874,16.82476,46950000000.0,427.713056269,-0.164622936975
284,57.90543,31.86176,0.06679,29970000000.0,428.240340548,-0.163593084866
285,42.68053,11.57011,43.10944,21810000000.0,428.382849813,-0.163314746459
286,49.52261,16.09571,23.04207,21480000000.0,428.995639652,-0.162117891306
287,24.68744,39.68973,0.12332,21140000000.0,429.351912813,-0.161422045286
288,48.1915,44.70667,21.66476,56440000000.0,429.551425784,-0.161032371516
289,61.23922,2.49445,17.16257,26140000000.0,430.007455431,-0.160141688611
290,39.98391,61.54863,12.42861,90900000000.0,430.164215622,-0.159835516362
291,49.5986,17.53784,58.4618,27140000000.0,430.306724887,-0.159557177955
292,13.52261,49.23444,23.42786,55110000000.0,430.662998049,-0.158861331935
293,53.01195,53.10114,25.55747,40460000000.0,430.876761946,-0.158443824324
294,6.9907,39.61809,3.95851,38630000000.0,431.204533255,-0.157803645986
295,51.56366,43.54582,37.77969,94730000000.0,431.575057343,-0.157079966126
296,53.34428,53.11663,25.19144,23140000000.0,431.58930827,-0.157052132285
297,47.64931,54.52591,16.85792,1.31e+11,431.788821241,-0.156662458515
298,35.16432,44.2447,35.92783,24470000000.0,431.788821241,-0.156662458515
299,25.95004,52.45227,5.76574,21140000000.0,432.016836064,-0.156217117062
300,29.99494,33.91204,7.1107,20980000000.0,432.145094402,-0.155966612495
301,51.64342,19.02047,10.38841,38630000000.0,432.244850888,-0.15577177561
302,4.42672,32.00842,4.7093,50780000000.0,432.287603667,-0.155688274088
303,10.23895,7.27799,42.89773,28140000000.0,432.60112405,-0.155075929591
304,47.61277,54.56268,16.9182,48610000000.0,432.928895358,-0.154435751253
305,39.26369,42.80859,5.92123,22640000000.0,433.28516852,-0.153739905234
306,24.13695,0.92484,19.52691,21310000000.0,433.755449094,-0.152821388488
307,46.18709,24.2758,16.09091,25970000000.0,434.068969476,-0.152209043991
308,51.60084,43.53501,37.79635,51280000000.0,434.125973182,-0.152097708628
309,26.02546,52.36934,5.85829,24310000000.0,434.610504682,-0.151151358042
310,35.1148,63.79329,27.98789,27800000000.0,435.251796374,-0.149898835208
311,34.01349,15.96288,27.48639,29300000000.0,436.819398286,-0.146837112723
312,11.09898,51.64462,24.9152,26140000000.0,436.833649212,-0.146809278882
313,61.63054,45.94566,61.02998,25310000000.0,437.090165889,-0.146308269748
314,5.39258,32.35306,36.64946,1.052e+11,437.24692608,-0.1460020975
315,48.75144,59.63719,10.12294,85570000000.0,437.275427933,-0.145946429818
316,48.73497,39.86335,40.0064,55110000000.0,437.28967886,-0.145918595977
317,42.32328,55.34331,2.51903,54940000000.0,437.403686271,-0.145695925251
318,2.61907,40.31098,55.98617,21310000000.0,437.631701095,-0.145250583799
319,47.80266,54.37442,16.79623,21980000000.0,438.030727036,-0.144471236257
320,48.74084,59.6226,10.13301,73750000000.0,438.144734448,-0.144248565531
321,48.75657,39.88968,40.02408,57270000000.0,438.771775213,-0.143023876537
322,31.30729,21.03939,41.63842,43620000000.0,439.740838213,-0.141131175365
323,50.91898,39.00336,36.17787,2.161e+11,439.883347478,-0.140852836957
324,48.78245,59.6077,10.12663,44450000000.0,440.424882684,-0.139795151008
325,31.97011,3.17514,36.17163,21140000000.0,440.595893802,-0.139461144919
326,21.76408,21.40825,12.89281,27640000000.0,441.222934566,-0.138236455925
327,50.9764,39.02679,36.18683,29970000000.0,441.322691052,-0.13804161904
328,53.19554,17.49837,56.97047,29640000000.0,441.408196611,-0.137874615995
329,51.39231,43.6029,37.54062,28970000000.0,441.621960508,-0.137457108383
330,53.28762,17.54694,56.97208,65760000000.0,442.035237375,-0.136649927001
331,20.4397,18.58565,41.00946,1.816e+11,442.120742934,-0.136482923957
332,52.40475,27.5028,19.86443,21480000000.0,442.633776287,-0.135480905689
333,20.38963,18.59043,40.94168,39120000000.0,443.032802229,-0.134701558147
334,51.41207,43.59311,37.52858,24140000000.0,443.061304082,-0.134645890466
335,16.23159,4.06518,7.61408,1.019e+11,443.218064273,-0.134339718217
336,35.19893,44.23006,35.90252,36290000000.0,443.503082802,-0.133783041402
337,1.54015,54.91951,44.00521,51610000000.0,443.617090214,-0.133560370676
338,44.21428,55.97346,54.22963,1.202e+11,443.959112449,-0.132892358497
339,18.52205,49.16172,35.16733,28300000000.0,444.016116155,-0.132781023134
340,11.93128,40.61054,50.1712,33130000000.0,445.284448612,-0.130303811306
341,44.24525,55.98684,54.26778,31960000000.0,445.41270695,-0.130053306739
342,11.89318,40.59376,50.1576,48610000000.0,446.111002347,-0.128689448541
343,24.02968,1.86163,20.67685,23310000000.0,446.225009759,-0.128466777815
344,21.33731,53.92719,7.80808,30970000000.0,446.324766244,-0.128271940929
345,16.37657,4.03556,7.54361,23470000000.0,446.524279215,-0.127882267159
346,16.39127,4.02567,7.54708,31800000000.0,446.538530141,-0.127854433318
347,51.38477,7.64966,50.70327,2.389e+11,447.037312568,-0.126880248891
348,60.55986,52.24178,42.88993,57270000000.0,447.094316274,-0.126768913528
349,49.5026,62.82862,63.41055,40960000000.0,447.15131998,-0.126657578165
350,20.0243,20.13023,3.15612,47450000000.0,447.436338509,-0.126100901349
351,51.00344,39.05621,35.42095,28800000000.0,447.707106112,-0.125572058375
352,38.94865,44.35614,54.07963,1.04e+11,447.764109818,-0.125460723012
353,34.62146,7.73099,26.94366,38630000000.0,448.262892245,-0.124486538585
354,21.66036,26.74761,51.78919,30300000000.0,448.462405215,-0.124096864814
355,35.92917,51.17898,5.08051,74750000000.0,448.533659848,-0.12395769561
356,21.54124,25.57473,50.83411,40960000000.0,448.775925598,-0.123484520317
357,47.16745,2.27402,44.28013,46280000000.0,448.804427451,-0.123428852635
358,11.03427,52.06026,26.12243,32300000000.0,449.018191348,-0.123011345024
359,36.56714,48.76394,46.79223,24640000000.0,449.303209877,-0.122454668209
360,45.64036,20.80892,11.5649,85080000000.0,449.33171173,-0.122399000527
361,45.15044,60.84465,24.9026,24470000000.0,449.37446451,-0.122315499005
362,9.99646,7.21789,42.8856,63270000000.0,449.459970068,-0.12214849596
363,21.5459,25.57504,50.80111,43790000000.0,449.787741377,-0.121508317622
364,29.8255,43.97171,54.86534,42290000000.0,449.987254348,-0.121118643852
365,9.87715,61.28109,16.25689,33630000000.0,450.671298819,-0.119782619495
366,38.99514,44.42765,53.60391,30970000000.0,451.369594216,-0.118418761297
